Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_BOOKING,,,,2022-06-24 16:42:07,2022-06-24 16:42:24,16.658s,FAILED
,,,,,,,
Test Cases/BOOKING/CREATE NEW BOOKING/TCNB03_WITHOUT BODY,,,,2022-06-24 16:42:08,2022-06-24 16:42:12,3.988s,PASSED
"Response = sendRequest(findTestObject(""API/BOOKING/CREATE BOOKING/TCNB03_CREATE BOOKING WITHOUT REQ BODY""))",,,,2022-06-24 16:42:08,2022-06-24 16:42:11,2.547s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-06-24 16:42:11,2022-06-24 16:42:12,0.753s,PASSED
,,,,,,,
Test Cases/BOOKING/CREATE NEW BOOKING/TCNB02_WITHOUT TOKEN,,,,2022-06-24 16:42:12,2022-06-24 16:42:13,1.598s,PASSED
"Response = sendRequest(findTestObject(""API/BOOKING/CREATE BOOKING/TCNB02_CREATE BOOKING WITHOUT TOKEN""))",,,,2022-06-24 16:42:12,2022-06-24 16:42:13,0.932s,PASSED
"verifyResponseStatusCode(Response, Status_401)",,,,2022-06-24 16:42:13,2022-06-24 16:42:13,0.015s,PASSED
,,,,,,,
Test Cases/BOOKING/CREATE NEW BOOKING/TCNB01_VALID DATA,,,,2022-06-24 16:42:13,2022-06-24 16:42:15,1.683s,FAILED
"Response = sendRequest(findTestObject(""API/BOOKING/CREATE BOOKING/TCNB01_CREATE BOOKING WITH VALID DATA""))",,,,2022-06-24 16:42:14,2022-06-24 16:42:15,0.523s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-06-24 16:42:15,2022-06-24 16:42:15,0.079s,FAILED
,,,,,,,
Test Cases/BOOKING/GET ALL BOOKING/TCB02_GET ALL BOOKING WITHOUT TOKEN,,,,2022-06-24 16:42:15,2022-06-24 16:42:16,1.515s,PASSED
"Response = sendRequest(findTestObject(""API/BOOKING/GET ALL BOOKING/NEGATIF GET ALL BOOKING WITHOUT TOKEN""))",,,,2022-06-24 16:42:16,2022-06-24 16:42:16,0.624s,PASSED
"verifyResponseStatusCode(Response, Status_401)",,,,2022-06-24 16:42:16,2022-06-24 16:42:16,0.004s,PASSED
,,,,,,,
Test Cases/BOOKING/GET ALL BOOKING/TCB01_GET ALL BOOKING,,,,2022-06-24 16:42:16,2022-06-24 16:42:17,0.970s,PASSED
"Response = sendRequest(findTestObject(""API/BOOKING/GET ALL BOOKING/POSITIF GET ALL BOOKING""))",,,,2022-06-24 16:42:17,2022-06-24 16:42:17,0.407s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-06-24 16:42:17,2022-06-24 16:42:17,0.003s,PASSED
,,,,,,,
Test Cases/BOOKING/GET BOOKING BY ID/TCGB02_GET BOOKING INVALID ID,,,,2022-06-24 16:42:17,2022-06-24 16:42:18,0.959s,PASSED
"Response = sendRequest(findTestObject(""API/BOOKING/GET BOOKING BY ID/NEGATIF GET BOOKING ID""))",,,,2022-06-24 16:42:18,2022-06-24 16:42:18,0.395s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-06-24 16:42:18,2022-06-24 16:42:18,0.000s,PASSED
,,,,,,,
Test Cases/BOOKING/GET BOOKING BY ID/TCGB01_GET BOOKING ID,,,,2022-06-24 16:42:18,2022-06-24 16:42:20,1.184s,PASSED
"Response = sendRequest(findTestObject(""API/BOOKING/GET BOOKING BY ID/POSITIF GET BOOKING ID""))",,,,2022-06-24 16:42:19,2022-06-24 16:42:20,0.615s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-06-24 16:42:20,2022-06-24 16:42:20,0.000s,PASSED
,,,,,,,
Test Cases/BOOKING/UPDATE BOOKING/TCUB04_WITHOUT BODY,,,,2022-06-24 16:42:20,2022-06-24 16:42:21,0.944s,PASSED
"Response = sendRequest(findTestObject(""API/BOOKING/UPDATE BOOKING BY ID/TCUB04_UPDATE BOOKING WITHOUT REQ BODY""))",,,,2022-06-24 16:42:20,2022-06-24 16:42:21,0.349s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-06-24 16:42:21,2022-06-24 16:42:21,0.000s,PASSED
,,,,,,,
Test Cases/BOOKING/UPDATE BOOKING/TCUB03_WITHOUT ID,,,,2022-06-24 16:42:21,2022-06-24 16:42:22,1.243s,PASSED
"Response = sendRequest(findTestObject(""API/BOOKING/UPDATE BOOKING BY ID/TCUB03_UPDATE BOOKING WITHOUT ID""))",,,,2022-06-24 16:42:21,2022-06-24 16:42:22,0.640s,PASSED
"verifyResponseStatusCode(Response, Status_405)",,,,2022-06-24 16:42:22,2022-06-24 16:42:22,0.016s,PASSED
,,,,,,,
Test Cases/BOOKING/UPDATE BOOKING/TCUB02_WITHOUT TOKEN,,,,2022-06-24 16:42:22,2022-06-24 16:42:23,0.878s,PASSED
"Response = sendRequest(findTestObject(""API/BOOKING/UPDATE BOOKING BY ID/TCUB02_UPDATE BOOKING WITHOUT TOKEN""))",,,,2022-06-24 16:42:22,2022-06-24 16:42:23,0.345s,PASSED
"verifyResponseStatusCode(Response, Status_401)",,,,2022-06-24 16:42:23,2022-06-24 16:42:23,0.000s,PASSED
,,,,,,,
Test Cases/BOOKING/UPDATE BOOKING/TCUB01_VALID DATA,,,,2022-06-24 16:42:23,2022-06-24 16:42:24,1.025s,PASSED
"Response = sendRequest(findTestObject(""API/BOOKING/UPDATE BOOKING BY ID/TCUB01_UPDATE BOOKING""))",,,,2022-06-24 16:42:23,2022-06-24 16:42:24,0.376s,PASSED
