Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_STOCK,,,,2022-06-30 16:57:36,2022-06-30 16:57:54,17.154s,FAILED
,,,,,,,
Test Cases/API/STOCK/CREATE STOCK/TCNST03_CREATE WITHOUT REQ BODY,,,,2022-06-30 16:57:37,2022-06-30 16:57:41,4.001s,FAILED
"Response = sendRequest(findTestObject(""API/STOCK/CREATE NEW STOCK/TCNST03_CREATE WITHOUT REQUEST BODY""))",,,,2022-06-30 16:57:38,2022-06-30 16:57:41,3.159s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-06-30 16:57:41,2022-06-30 16:57:41,0.108s,FAILED
,,,,,,,
Test Cases/API/STOCK/CREATE STOCK/TCNST02_CREATE WITHOUT TOKEN,,,,2022-06-30 16:57:41,2022-06-30 16:57:42,0.929s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/CREATE NEW STOCK/TCNST02_CREATE WITHOUT TOKEN""))",,,,2022-06-30 16:57:42,2022-06-30 16:57:42,0.418s,PASSED
"verifyResponseStatusCode(Response, Status_401)",,,,2022-06-30 16:57:42,2022-06-30 16:57:42,0.007s,PASSED
,,,,,,,
Test Cases/API/STOCK/CREATE STOCK/TCNST01_CREATE VALID STOCK,,,,2022-06-30 16:57:42,2022-06-30 16:57:43,1.003s,FAILED
"Response = sendRequest(findTestObject(""API/STOCK/CREATE NEW STOCK/TCNST01_CREATE STOCK""))",,,,2022-06-30 16:57:42,2022-06-30 16:57:43,0.439s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-06-30 16:57:43,2022-06-30 16:57:43,0.014s,FAILED
,,,,,,,
Test Cases/API/STOCK/GET ALL STOCK/TCST02_GET ALL WITHOUT TOKEN,,,,2022-06-30 16:57:43,2022-06-30 16:57:44,0.998s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/GET ALL STOCK/TCST02_GET WITHOUT TOKEN""))",,,,2022-06-30 16:57:43,2022-06-30 16:57:44,0.449s,PASSED
"verifyResponseStatusCode(Response, Status_401)",,,,2022-06-30 16:57:44,2022-06-30 16:57:44,0.017s,PASSED
,,,,,,,
Test Cases/API/STOCK/GET ALL STOCK/TCST01_GET ALL STOCK,,,,2022-06-30 16:57:44,2022-06-30 16:57:45,0.930s,FAILED
"Response = sendRequest(findTestObject(""API/STOCK/GET ALL STOCK/TCST01_GET ALL STOCK""))",,,,2022-06-30 16:57:44,2022-06-30 16:57:45,0.427s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-06-30 16:57:45,2022-06-30 16:57:45,0.007s,FAILED
,,,,,,,
Test Cases/API/STOCK/GET STOCK BY ID/TCGST02_GET INVALID ID,,,,2022-06-30 16:57:45,2022-06-30 16:57:46,1.029s,FAILED
"Response = sendRequest(findTestObject(""API/STOCK/GET STOCK BY ID/TCGST02_GET STOCK INVALID""))",,,,2022-06-30 16:57:45,2022-06-30 16:57:46,0.439s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-06-30 16:57:46,2022-06-30 16:57:46,0.023s,FAILED
,,,,,,,
Test Cases/API/STOCK/GET STOCK BY ID/TCGST01_GET VALID ID,,,,2022-06-30 16:57:46,2022-06-30 16:57:47,1.067s,FAILED
"Response = sendRequest(findTestObject(""API/STOCK/GET STOCK BY ID/TCGST01_GET STOCK VALID""))",,,,2022-06-30 16:57:47,2022-06-30 16:57:47,0.450s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-06-30 16:57:47,2022-06-30 16:57:47,0.032s,FAILED
,,,,,,,
Test Cases/API/STOCK/UPDATE STOCK/TCUST04_UPDATE WITHOUT BODY,,,,2022-06-30 16:57:47,2022-06-30 16:57:48,1.032s,FAILED
"Response = sendRequest(findTestObject(""API/STOCK/UPDATE STOCK/TCUS04_UPDATE WITHOUT BODY""))",,,,2022-06-30 16:57:48,2022-06-30 16:57:48,0.412s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-06-30 16:57:48,2022-06-30 16:57:48,0.011s,FAILED
,,,,,,,
Test Cases/API/STOCK/UPDATE STOCK/TCUST03_UPDATE WITHOUT ID,,,,2022-06-30 16:57:48,2022-06-30 16:57:49,0.935s,FAILED
"Response = sendRequest(findTestObject(""API/STOCK/UPDATE STOCK/TCUS03_UPDATE WITHOUT ID""))",,,,2022-06-30 16:57:49,2022-06-30 16:57:49,0.423s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-06-30 16:57:49,2022-06-30 16:57:49,0.009s,FAILED
,,,,,,,
Test Cases/API/STOCK/UPDATE STOCK/TCUST02_UPDATE WITHOUT TOKEN,,,,2022-06-30 16:57:49,2022-06-30 16:57:50,0.974s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/UPDATE STOCK/TCUS02_UPDATE WITHOUT TOKEN""))",,,,2022-06-30 16:57:50,2022-06-30 16:57:50,0.379s,PASSED
"verifyResponseStatusCode(Response, Status_401)",,,,2022-06-30 16:57:50,2022-06-30 16:57:50,0.006s,PASSED
,,,,,,,
Test Cases/API/STOCK/UPDATE STOCK/TCUST01_UPDATE STOCK,,,,2022-06-30 16:57:50,2022-06-30 16:57:51,0.906s,FAILED
"Response = sendRequest(findTestObject(""API/STOCK/UPDATE STOCK/TCUS01_UPDATE VALID DATA""))",,,,2022-06-30 16:57:50,2022-06-30 16:57:51,0.418s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-06-30 16:57:51,2022-06-30 16:57:51,0.010s,FAILED
,,,,,,,
Test Cases/API/STOCK/DELETE STOCK/TCDST_DELETE WITHOUT ID,,,,2022-06-30 16:57:51,2022-06-30 16:57:52,0.901s,FAILED
"Response = sendRequest(findTestObject(""API/STOCK/DELETE STOCK/TCDST03_WITHOUT ID""))",,,,2022-06-30 16:57:51,2022-06-30 16:57:52,0.415s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-06-30 16:57:52,2022-06-30 16:57:52,0.013s,FAILED
,,,,,,,
Test Cases/API/STOCK/DELETE STOCK/TCDST02_DELETE INVALID ID,,,,2022-06-30 16:57:52,2022-06-30 16:57:53,0.913s,FAILED
"Response = sendRequest(findTestObject(""API/STOCK/DELETE STOCK/TCDST01-02""))",,,,2022-06-30 16:57:52,2022-06-30 16:57:53,0.402s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-06-30 16:57:53,2022-06-30 16:57:53,0.010s,FAILED
,,,,,,,
Test Cases/API/STOCK/DELETE STOCK/TCDST01_DELETE VALID ID,,,,2022-06-30 16:57:53,2022-06-30 16:57:54,0.877s,FAILED
"Response = sendRequest(findTestObject(""API/STOCK/DELETE STOCK/TCDST01-02""))",,,,2022-06-30 16:57:53,2022-06-30 16:57:54,0.403s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-06-30 16:57:54,2022-06-30 16:57:54,0.010s,FAILED
