Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_ALL,,,,2022-07-01 19:09:24,2022-07-01 19:11:27,2m - 3.118s,FAILED
,,,,,,,
Test Cases/API/VACCINE/CREATE VACCINE/TCNV03_CREATE WITHOUT REQ BODY,,,,2022-07-01 19:09:26,2022-07-01 19:09:33,7.939s,PASSED
"Response = sendRequest(findTestObject(""API/VACCINE/CREATE NEW VACCINE/TCV03_CREATE WITHOUT REQUEST BODY""))",,,,2022-07-01 19:09:28,2022-07-01 19:09:33,5.727s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-07-01 19:09:33,2022-07-01 19:09:33,0.084s,PASSED
,,,,,,,
Test Cases/API/VACCINE/CREATE VACCINE/TCNV02_CREATE WITHOUT TOKEN,,,,2022-07-01 19:09:34,2022-07-01 19:09:35,1.643s,PASSED
"Response = sendRequest(findTestObject(""API/VACCINE/CREATE NEW VACCINE/TCNV02_CREATE WITHOUT TOKEN""))",,,,2022-07-01 19:09:34,2022-07-01 19:09:35,0.715s,PASSED
"verifyResponseStatusCode(Response, Status_401)",,,,2022-07-01 19:09:35,2022-07-01 19:09:35,0.006s,PASSED
,,,,,,,
Test Cases/API/VACCINE/GET ALL VACCINE/TCV02_GET ALL WITHOUT TOKEN,,,,2022-07-01 19:09:35,2022-07-01 19:09:36,1.243s,PASSED
"Response = sendRequest(findTestObject(""API/VACCINE/GET ALL VACCINE/TCV02_GET WITHOUT TOKEN""))",,,,2022-07-01 19:09:36,2022-07-01 19:09:36,0.438s,PASSED
"verifyResponseStatusCode(Response, Status_401)",,,,2022-07-01 19:09:36,2022-07-01 19:09:36,0.013s,PASSED
,,,,,,,
Test Cases/API/VACCINE/GET ALL VACCINE/TCV01_GET ALL VACCINE,,,,2022-07-01 19:09:36,2022-07-01 19:09:38,1.536s,PASSED
"Response = sendRequest(findTestObject(""API/VACCINE/GET ALL VACCINE/TCV01_GET ALL VACCINE""))",,,,2022-07-01 19:09:37,2022-07-01 19:09:38,0.574s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-07-01 19:09:38,2022-07-01 19:09:38,0.005s,PASSED
,,,,,,,
Test Cases/API/VACCINE/CREATE VACCINE/TCNV01_CREATE VALID VACCINE,,,,2022-07-01 19:09:38,2022-07-01 19:09:40,1.952s,PASSED
"Response = sendRequest(findTestObject(""API/VACCINE/CREATE NEW VACCINE/TCNV01_CREATE VACCINE""))",,,,2022-07-01 19:09:39,2022-07-01 19:09:40,0.690s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-07-01 19:09:40,2022-07-01 19:09:40,0.005s,PASSED
"verifyElementPropertyValue(Response, statuscreate, update_success)",,,,2022-07-01 19:09:40,2022-07-01 19:09:40,0.350s,PASSED
,,,,,,,
Test Cases/API/VACCINE/GET VACCINE BY ID/TCGV02_GET INVALID ID,,,,2022-07-01 19:09:40,2022-07-01 19:09:41,1.410s,PASSED
"Response = sendRequest(findTestObject(""API/VACCINE/GET VACCINE BY ID/TCGV02_GET VACCINE INVALID""))",,,,2022-07-01 19:09:41,2022-07-01 19:09:41,0.488s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-07-01 19:09:41,2022-07-01 19:09:41,0.004s,PASSED
,,,,,,,
Test Cases/API/VACCINE/GET VACCINE BY ID/TCGSV01_GET VALID ID,,,,2022-07-01 19:09:41,2022-07-01 19:09:43,1.734s,PASSED
"Response = sendRequest(findTestObject(""API/VACCINE/GET VACCINE BY ID/TCGV01_GET VACCINE VALID""))",,,,2022-07-01 19:09:42,2022-07-01 19:09:43,0.734s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-07-01 19:09:43,2022-07-01 19:09:43,0.003s,PASSED
,,,,,,,
Test Cases/API/VACCINE/UPDATE VACCINE/TCUV04_UPDATE WITHOUT BODY,,,,2022-07-01 19:09:43,2022-07-01 19:09:45,1.467s,PASSED
"Response = sendRequest(findTestObject(""API/VACCINE/UPDATE VACCINE/TCUV04_UPDATE WITHOUT BODY""))",,,,2022-07-01 19:09:44,2022-07-01 19:09:45,0.514s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-07-01 19:09:45,2022-07-01 19:09:45,0.006s,PASSED
,,,,,,,
Test Cases/API/VACCINE/UPDATE VACCINE/TCUV03_UPDATE WITHOUT ID,,,,2022-07-01 19:09:45,2022-07-01 19:09:47,1.862s,PASSED
"Response = sendRequest(findTestObject(""API/VACCINE/UPDATE VACCINE/TCUV03_UPDATE WITHOUT ID""))",,,,2022-07-01 19:09:46,2022-07-01 19:09:47,0.831s,PASSED
"verifyResponseStatusCode(Response, Status_405)",,,,2022-07-01 19:09:47,2022-07-01 19:09:47,0.004s,PASSED
,,,,,,,
Test Cases/API/VACCINE/UPDATE VACCINE/TCUV02_UPDATE WITHOUT TOKEN,,,,2022-07-01 19:09:47,2022-07-01 19:09:48,1.256s,PASSED
"Response = sendRequest(findTestObject(""API/VACCINE/UPDATE VACCINE/TCUV02_UPDATE WITHOUT TOKEN""))",,,,2022-07-01 19:09:47,2022-07-01 19:09:48,0.442s,PASSED
"verifyResponseStatusCode(Response, Status_401)",,,,2022-07-01 19:09:48,2022-07-01 19:09:48,0.006s,PASSED
,,,,,,,
Test Cases/API/VACCINE/UPDATE VACCINE/TCUV01_UPDATE VACCINE,,,,2022-07-01 19:09:48,2022-07-01 19:09:49,1.283s,PASSED
"Response = sendRequest(findTestObject(""API/VACCINE/UPDATE VACCINE/TCUV01_UPDATE VALID DATA""))",,,,2022-07-01 19:09:49,2022-07-01 19:09:49,0.483s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-07-01 19:09:49,2022-07-01 19:09:49,0.003s,PASSED
"verifyElementPropertyValue(Response, statuscreate, update_success)",,,,2022-07-01 19:09:49,2022-07-01 19:09:49,0.037s,PASSED
,,,,,,,
Test Cases/API/FACILITY/CREATE FACILITY/TCNH03_CREATE WITHOUT REQ BODY,,,,2022-07-01 19:09:49,2022-07-01 19:09:50,1.376s,PASSED
"Response = sendRequest(findTestObject(""API/FACILITY/CREATE NEW FACILITY/TCNH03_CREATE WITHOUT REQUEST BODY""))",,,,2022-07-01 19:09:50,2022-07-01 19:09:50,0.563s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-07-01 19:09:50,2022-07-01 19:09:50,0.005s,PASSED
,,,,,,,
Test Cases/API/FACILITY/CREATE FACILITY/TCNH02_CREATE WITHOUT TOKEN,,,,2022-07-01 19:09:51,2022-07-01 19:09:52,1.688s,PASSED
"Response = sendRequest(findTestObject(""API/FACILITY/CREATE NEW FACILITY/TCNH02_CREATE WITHOUT TOKEN""))",,,,2022-07-01 19:09:51,2022-07-01 19:09:52,0.712s,PASSED
"verifyResponseStatusCode(Response, Status_401)",,,,2022-07-01 19:09:52,2022-07-01 19:09:52,0.005s,PASSED
,,,,,,,
Test Cases/API/FACILITY/CREATE FACILITY/TCNH01_CREATE VALID FACILITY,,,,2022-07-01 19:09:52,2022-07-01 19:09:54,1.677s,FAILED
"Response = sendRequest(findTestObject(""API/FACILITY/CREATE NEW FACILITY/TCNH01_CREATE FACILITY""))",,,,2022-07-01 19:09:53,2022-07-01 19:09:54,0.548s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-07-01 19:09:54,2022-07-01 19:09:54,0.066s,FAILED
,,,,,,,
Test Cases/API/FACILITY/GET ALL FACILITY/TCH02_GET ALL WITHOUT TOKEN,,,,2022-07-01 19:09:54,2022-07-01 19:09:55,1.360s,PASSED
"Response = sendRequest(findTestObject(""API/FACILITY/GET ALL FACILITY/TCHF02_GET WITHOUT TOKEN""))",,,,2022-07-01 19:09:55,2022-07-01 19:09:55,0.404s,PASSED
"verifyResponseStatusCode(Response, Status_401)",,,,2022-07-01 19:09:55,2022-07-01 19:09:55,0.004s,PASSED
,,,,,,,
Test Cases/API/FACILITY/GET ALL FACILITY/TCH01_GET ALL FACILITY,,,,2022-07-01 19:09:55,2022-07-01 19:09:57,1.622s,PASSED
