Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_BOOKING,,,,2022-06-28 19:59:26,2022-06-28 19:59:52,25.662s,FAILED
,,,,,,,
Test Cases/API/BOOKING/CREATE NEW BOOKING/TCNB03_WITHOUT BODY,,,,2022-06-28 19:59:27,2022-06-28 19:59:31,4.709s,PASSED
"Response = sendRequest(findTestObject(""API/BOOKING/CREATE BOOKING/TCNB03_CREATE BOOKING WITHOUT REQ BODY""))",,,,2022-06-28 19:59:28,2022-06-28 19:59:31,3.841s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-06-28 19:59:31,2022-06-28 19:59:31,0.041s,PASSED
,,,,,,,
Test Cases/API/BOOKING/CREATE NEW BOOKING/TCNB02_WITHOUT TOKEN,,,,2022-06-28 19:59:31,2022-06-28 19:59:35,3.265s,PASSED
"Response = sendRequest(findTestObject(""API/BOOKING/CREATE BOOKING/TCNB02_CREATE BOOKING WITHOUT TOKEN""))",,,,2022-06-28 19:59:32,2022-06-28 19:59:35,2.659s,PASSED
"verifyResponseStatusCode(Response, Status_401)",,,,2022-06-28 19:59:35,2022-06-28 19:59:35,0.004s,PASSED
,,,,,,,
Test Cases/API/BOOKING/CREATE NEW BOOKING/TCNB01_VALID DATA,,,,2022-06-28 19:59:35,2022-06-28 19:59:38,2.835s,FAILED
"Response = sendRequest(findTestObject(""API/BOOKING/CREATE BOOKING/TCNB01_CREATE BOOKING WITH VALID DATA""))",,,,2022-06-28 19:59:35,2022-06-28 19:59:37,2.218s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-06-28 19:59:37,2022-06-28 19:59:38,0.064s,FAILED
,,,,,,,
Test Cases/API/BOOKING/GET ALL BOOKING/TCB02_GET ALL BOOKING WITHOUT TOKEN,,,,2022-06-28 19:59:38,2022-06-28 19:59:39,1.214s,PASSED
"Response = sendRequest(findTestObject(""API/BOOKING/GET ALL BOOKING/NEGATIF GET ALL BOOKING WITHOUT TOKEN""))",,,,2022-06-28 19:59:38,2022-06-28 19:59:39,0.705s,PASSED
"verifyResponseStatusCode(Response, Status_401)",,,,2022-06-28 19:59:39,2022-06-28 19:59:39,0.006s,PASSED
,,,,,,,
Test Cases/API/BOOKING/GET ALL BOOKING/TCB01_GET ALL BOOKING,,,,2022-06-28 19:59:39,2022-06-28 19:59:40,1.079s,PASSED
