Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"Response = sendRequest(findTestObject(""API/BOOKING/GET ALL BOOKING/NEGATIF GET ALL BOOKING WITHOUT TOKEN""))",,,,2022-06-28 20:29:51,2022-06-28 20:29:52,0.844s,PASSED
"verifyResponseStatusCode(Response, Status_401)",,,,2022-06-28 20:29:52,2022-06-28 20:29:52,0.004s,PASSED
,,,,,,,
Test Cases/API/BOOKING/GET ALL BOOKING/TCB01_GET ALL BOOKING,,,,2022-06-28 20:29:52,2022-06-28 20:29:54,1.643s,PASSED
"Response = sendRequest(findTestObject(""API/BOOKING/GET ALL BOOKING/POSITIF GET ALL BOOKING""))",,,,2022-06-28 20:29:53,2022-06-28 20:29:54,0.688s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-06-28 20:29:54,2022-06-28 20:29:54,0.004s,PASSED
,,,,,,,
Test Cases/API/BOOKING/GET BOOKING BY ID/TCGB02_GET BOOKING INVALID ID,,,,2022-06-28 20:29:54,2022-06-28 20:29:55,1.820s,FAILED
"Response = sendRequest(findTestObject(""API/BOOKING/GET BOOKING BY ID/NEGATIF GET BOOKING ID""))",,,,2022-06-28 20:29:55,2022-06-28 20:29:55,0.607s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-06-28 20:29:55,2022-06-28 20:29:55,0.010s,FAILED
,,,,,,,
Test Cases/API/BOOKING/GET BOOKING BY ID/TCGB01_GET BOOKING ID,,,,2022-06-28 20:29:55,2022-06-28 20:29:57,1.646s,PASSED
"Response = sendRequest(findTestObject(""API/BOOKING/GET BOOKING BY ID/POSITIF GET BOOKING ID""))",,,,2022-06-28 20:29:56,2022-06-28 20:29:57,0.791s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-06-28 20:29:57,2022-06-28 20:29:57,0.005s,PASSED
,,,,,,,
Test Cases/API/BOOKING/UPDATE BOOKING/TCUB04_WITHOUT BODY,,,,2022-06-28 20:29:57,2022-06-28 20:29:59,2.075s,PASSED
"Response = sendRequest(findTestObject(""API/BOOKING/UPDATE BOOKING BY ID/TCUB04_UPDATE BOOKING WITHOUT REQ BODY""))",,,,2022-06-28 20:29:58,2022-06-28 20:29:59,0.747s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-06-28 20:29:59,2022-06-28 20:29:59,0.004s,PASSED
,,,,,,,
Test Cases/API/BOOKING/UPDATE BOOKING/TCUB03_WITHOUT ID,,,,2022-06-28 20:29:59,2022-06-28 20:30:02,2.476s,PASSED
"Response = sendRequest(findTestObject(""API/BOOKING/UPDATE BOOKING BY ID/TCUB03_UPDATE BOOKING WITHOUT ID""))",,,,2022-06-28 20:30:00,2022-06-28 20:30:02,1.432s,PASSED
"verifyResponseStatusCode(Response, Status_405)",,,,2022-06-28 20:30:02,2022-06-28 20:30:02,0.002s,PASSED
,,,,,,,
Test Cases/API/BOOKING/UPDATE BOOKING/TCUB02_WITHOUT TOKEN,,,,2022-06-28 20:30:02,2022-06-28 20:30:03,1.819s,PASSED
"Response = sendRequest(findTestObject(""API/BOOKING/UPDATE BOOKING BY ID/TCUB02_UPDATE BOOKING WITHOUT TOKEN""))",,,,2022-06-28 20:30:02,2022-06-28 20:30:03,1.207s,PASSED
"verifyResponseStatusCode(Response, Status_401)",,,,2022-06-28 20:30:03,2022-06-28 20:30:03,0.003s,PASSED
,,,,,,,
Test Cases/API/BOOKING/UPDATE BOOKING/TCUB01_VALID DATA,,,,2022-06-28 20:30:03,2022-06-28 20:30:05,1.912s,FAILED
"Response = sendRequest(findTestObject(""API/BOOKING/UPDATE BOOKING BY ID/TCUB01_UPDATE BOOKING""))",,,,2022-06-28 20:30:05,2022-06-28 20:30:05,0.844s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-06-28 20:30:05,2022-06-28 20:30:05,0.012s,FAILED
,,,,,,,
Test Cases/API/BOOKING/COUNT BOOKING/TC01_COUNT BY SCHEDULE ID,,,,2022-06-28 20:30:05,2022-06-28 20:30:07,1.247s,PASSED
"Response = sendRequest(findTestObject(""API/BOOKING/COUNT BOOKING/TCC01_BY SCHEDULE ID""))",,,,2022-06-28 20:30:06,2022-06-28 20:30:07,0.664s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-06-28 20:30:07,2022-06-28 20:30:07,0.003s,PASSED
,,,,,,,
Test Cases/API/BOOKING/COUNT BOOKING/TC02_COUNT WITHOUT SCHEDULE,,,,2022-06-28 20:30:07,2022-06-28 20:30:08,1.345s,PASSED
"Response = sendRequest(findTestObject(""API/BOOKING/COUNT BOOKING/TCC02_WITHOUT SCHEDULE""))",,,,2022-06-28 20:30:07,2022-06-28 20:30:08,0.635s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-06-28 20:30:08,2022-06-28 20:30:08,0.003s,PASSED
