Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_ALL,,,,2022-07-04 20:45:11,2022-07-04 20:47:14,2m - 2.587s,FAILED
,,,,,,,
Test Cases/API/VACCINE/CREATE VACCINE/TCNV03_CREATE WITHOUT REQ BODY,,,,2022-07-04 20:45:12,2022-07-04 20:45:18,5.638s,PASSED
"Response = sendRequest(findTestObject(""API/VACCINE/CREATE NEW VACCINE/TCV03_CREATE WITHOUT REQUEST BODY""))",,,,2022-07-04 20:45:13,2022-07-04 20:45:18,4.546s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-07-04 20:45:18,2022-07-04 20:45:18,0.071s,PASSED
,,,,,,,
Test Cases/API/VACCINE/CREATE VACCINE/TCNV02_CREATE WITHOUT TOKEN,,,,2022-07-04 20:45:18,2022-07-04 20:45:19,1.499s,PASSED
"Response = sendRequest(findTestObject(""API/VACCINE/CREATE NEW VACCINE/TCNV02_CREATE WITHOUT TOKEN""))",,,,2022-07-04 20:45:19,2022-07-04 20:45:19,0.699s,PASSED
"verifyResponseStatusCode(Response, Status_401)",,,,2022-07-04 20:45:19,2022-07-04 20:45:19,0.005s,PASSED
,,,,,,,
Test Cases/API/VACCINE/GET ALL VACCINE/TCV02_GET ALL WITHOUT TOKEN,,,,2022-07-04 20:45:19,2022-07-04 20:45:20,1.200s,PASSED
"Response = sendRequest(findTestObject(""API/VACCINE/GET ALL VACCINE/TCV02_GET WITHOUT TOKEN""))",,,,2022-07-04 20:45:20,2022-07-04 20:45:20,0.452s,PASSED
"verifyResponseStatusCode(Response, Status_401)",,,,2022-07-04 20:45:20,2022-07-04 20:45:20,0.007s,PASSED
,,,,,,,
Test Cases/API/VACCINE/GET ALL VACCINE/TCV01_GET ALL VACCINE,,,,2022-07-04 20:45:21,2022-07-04 20:45:24,3.069s,PASSED
"Response = sendRequest(findTestObject(""API/VACCINE/GET ALL VACCINE/TCV01_GET ALL VACCINE""))",,,,2022-07-04 20:45:21,2022-07-04 20:45:24,2.324s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-07-04 20:45:24,2022-07-04 20:45:24,0.006s,PASSED
,,,,,,,
Test Cases/API/VACCINE/CREATE VACCINE/TCNV01_CREATE VALID VACCINE,,,,2022-07-04 20:45:24,2022-07-04 20:45:26,2.028s,PASSED
"Response = sendRequest(findTestObject(""API/VACCINE/CREATE NEW VACCINE/TCNV01_CREATE VACCINE""))",,,,2022-07-04 20:45:25,2022-07-04 20:45:25,0.658s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-07-04 20:45:25,2022-07-04 20:45:25,0.004s,PASSED
"verifyElementPropertyValue(Response, statuscreate, update_success)",,,,2022-07-04 20:45:25,2022-07-04 20:45:26,0.333s,PASSED
,,,,,,,
Test Cases/API/VACCINE/GET VACCINE BY ID/TCGV02_GET INVALID ID,,,,2022-07-04 20:45:26,2022-07-04 20:45:27,1.238s,PASSED
"Response = sendRequest(findTestObject(""API/VACCINE/GET VACCINE BY ID/TCGV02_GET VACCINE INVALID""))",,,,2022-07-04 20:45:27,2022-07-04 20:45:27,0.473s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-07-04 20:45:27,2022-07-04 20:45:27,0.004s,PASSED
,,,,,,,
Test Cases/API/VACCINE/GET VACCINE BY ID/TCGSV01_GET VALID ID,,,,2022-07-04 20:45:27,2022-07-04 20:45:29,1.762s,PASSED
"Response = sendRequest(findTestObject(""API/VACCINE/GET VACCINE BY ID/TCGV01_GET VACCINE VALID""))",,,,2022-07-04 20:45:28,2022-07-04 20:45:29,0.725s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-07-04 20:45:29,2022-07-04 20:45:29,0.004s,PASSED
,,,,,,,
Test Cases/API/VACCINE/UPDATE VACCINE/TCUV04_UPDATE WITHOUT BODY,,,,2022-07-04 20:45:29,2022-07-04 20:45:30,1.356s,PASSED
"Response = sendRequest(findTestObject(""API/VACCINE/UPDATE VACCINE/TCUV04_UPDATE WITHOUT BODY""))",,,,2022-07-04 20:45:30,2022-07-04 20:45:30,0.510s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-07-04 20:45:30,2022-07-04 20:45:30,0.004s,PASSED
,,,,,,,
Test Cases/API/VACCINE/UPDATE VACCINE/TCUV03_UPDATE WITHOUT ID,,,,2022-07-04 20:45:30,2022-07-04 20:45:32,1.852s,PASSED
"Response = sendRequest(findTestObject(""API/VACCINE/UPDATE VACCINE/TCUV03_UPDATE WITHOUT ID""))",,,,2022-07-04 20:45:31,2022-07-04 20:45:32,0.913s,PASSED
"verifyResponseStatusCode(Response, Status_405)",,,,2022-07-04 20:45:32,2022-07-04 20:45:32,0.007s,PASSED
,,,,,,,
Test Cases/API/VACCINE/UPDATE VACCINE/TCUV02_UPDATE WITHOUT TOKEN,,,,2022-07-04 20:45:32,2022-07-04 20:45:34,1.805s,PASSED
"Response = sendRequest(findTestObject(""API/VACCINE/UPDATE VACCINE/TCUV02_UPDATE WITHOUT TOKEN""))",,,,2022-07-04 20:45:33,2022-07-04 20:45:34,1.149s,PASSED
"verifyResponseStatusCode(Response, Status_401)",,,,2022-07-04 20:45:34,2022-07-04 20:45:34,0.005s,PASSED
,,,,,,,
Test Cases/API/VACCINE/UPDATE VACCINE/TCUV01_UPDATE VACCINE,,,,2022-07-04 20:45:34,2022-07-04 20:45:35,1.332s,PASSED
"Response = sendRequest(findTestObject(""API/VACCINE/UPDATE VACCINE/TCUV01_UPDATE VALID DATA""))",,,,2022-07-04 20:45:35,2022-07-04 20:45:35,0.511s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-07-04 20:45:35,2022-07-04 20:45:35,0.003s,PASSED
"verifyElementPropertyValue(Response, statuscreate, update_success)",,,,2022-07-04 20:45:35,2022-07-04 20:45:35,0.042s,PASSED
,,,,,,,
Test Cases/API/FACILITY/CREATE FACILITY/TCNH03_CREATE WITHOUT REQ BODY,,,,2022-07-04 20:45:35,2022-07-04 20:45:37,1.272s,PASSED
"Response = sendRequest(findTestObject(""API/FACILITY/CREATE NEW FACILITY/TCNH03_CREATE WITHOUT REQUEST BODY""))",,,,2022-07-04 20:45:36,2022-07-04 20:45:37,0.524s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-07-04 20:45:37,2022-07-04 20:45:37,0.005s,PASSED
,,,,,,,
Test Cases/API/FACILITY/CREATE FACILITY/TCNH02_CREATE WITHOUT TOKEN,,,,2022-07-04 20:45:37,2022-07-04 20:45:38,1.390s,PASSED
"Response = sendRequest(findTestObject(""API/FACILITY/CREATE NEW FACILITY/TCNH02_CREATE WITHOUT TOKEN""))",,,,2022-07-04 20:45:37,2022-07-04 20:45:38,0.677s,PASSED
"verifyResponseStatusCode(Response, Status_401)",,,,2022-07-04 20:45:38,2022-07-04 20:45:38,0.004s,PASSED
,,,,,,,
Test Cases/API/FACILITY/CREATE FACILITY/TCNH01_CREATE VALID FACILITY,,,,2022-07-04 20:45:38,2022-07-04 20:45:39,1.238s,PASSED
"Response = sendRequest(findTestObject(""API/FACILITY/CREATE NEW FACILITY/TCNH01_CREATE FACILITY""))",,,,2022-07-04 20:45:39,2022-07-04 20:45:39,0.494s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-07-04 20:45:39,2022-07-04 20:45:39,0.004s,PASSED
"verifyElementPropertyValue(Response, statuscreate, update_success)",,,,2022-07-04 20:45:39,2022-07-04 20:45:39,0.032s,PASSED
,,,,,,,
Test Cases/API/FACILITY/GET ALL FACILITY/TCH02_GET ALL WITHOUT TOKEN,,,,2022-07-04 20:45:39,2022-07-04 20:45:40,1.155s,PASSED
"Response = sendRequest(findTestObject(""API/FACILITY/GET ALL FACILITY/TCHF02_GET WITHOUT TOKEN""))",,,,2022-07-04 20:45:40,2022-07-04 20:45:40,0.466s,PASSED
"verifyResponseStatusCode(Response, Status_401)",,,,2022-07-04 20:45:40,2022-07-04 20:45:40,0.004s,PASSED
,,,,,,,
Test Cases/API/FACILITY/GET ALL FACILITY/TCH01_GET ALL FACILITY,,,,2022-07-04 20:45:40,2022-07-04 20:45:42,1.330s,PASSED
"Response = sendRequest(findTestObject(""API/FACILITY/GET ALL FACILITY/TCHF01_GET ALL FACILITY""))",,,,2022-07-04 20:45:41,2022-07-04 20:45:42,0.502s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-07-04 20:45:42,2022-07-04 20:45:42,0.003s,PASSED
,,,,,,,
