Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_CITIZEN,Chrome 103.0.5060.114,,,2022-07-19 14:32:51,2022-07-19 14:42:05,9m - 13.703s,FAILED
,,,,,,,
Test Cases/CITIZEN/AUTH/TC_Register,Chrome 103.0.5060.114,,,2022-07-19 14:32:51,2022-07-19 14:35:31,2m - 39.920s,PASSED
"for ([i = 1, i <= 6, (i++)])",Chrome 103.0.5060.114,,,2022-07-19 14:32:52,2022-07-19 14:34:13,1m - 20.598s,PASSED
"for ([i = 7, i <= 9, (i++)])",Chrome 103.0.5060.114,,,2022-07-19 14:34:13,2022-07-19 14:35:31,1m - 18.556s,PASSED
,,,,,,,
Test Cases/CITIZEN/AUTH/TC_Login,Chrome 103.0.5060.114,,,2022-07-19 14:35:31,2022-07-19 14:36:26,54.546s,PASSED
"for ([i = 1, i <= 5, (i++)])",Chrome 103.0.5060.114,,,2022-07-19 14:35:32,2022-07-19 14:36:26,54.047s,PASSED
,,,,,,,
Test Cases/CITIZEN/AUTH/Login,Chrome 103.0.5060.114,,,2022-07-19 14:36:26,2022-07-19 14:36:36,10.184s,PASSED
"openBrowser("""")",Chrome 103.0.5060.114,,,2022-07-19 14:36:26,2022-07-19 14:36:28,1.470s,PASSED
maximizeWindow(),Chrome 103.0.5060.114,,,2022-07-19 14:36:28,2022-07-19 14:36:28,0.154s,PASSED
"navigateToUrl(""https://dev-getvaccine-16.netlify.app/"")",Chrome 103.0.5060.114,,,2022-07-19 14:36:28,2022-07-19 14:36:30,1.880s,PASSED
"click(findTestObject(""CITIZEN/Page_Home  GetVaccine/login btn""))",Chrome 103.0.5060.114,,,2022-07-19 14:36:30,2022-07-19 14:36:31,0.791s,PASSED
"verifyElementVisible(findTestObject(""CITIZEN/Page_Login  GetVaccine/VerifyLoginPage""))",Chrome 103.0.5060.114,,,2022-07-19 14:36:31,2022-07-19 14:36:31,0.584s,PASSED
"setText(findTestObject(""CITIZEN/Page_Login  GetVaccine/input_NIK_basic_nik""), ""7890789078907890"")",Chrome 103.0.5060.114,,,2022-07-19 14:36:31,2022-07-19 14:36:32,0.913s,PASSED
"setText(findTestObject(""CITIZEN/Page_Login  GetVaccine/input_Password_basic_password""), ""Haechan123"")",Chrome 103.0.5060.114,,,2022-07-19 14:36:32,2022-07-19 14:36:33,0.893s,PASSED
"click(findTestObject(""CITIZEN/Page_Login  GetVaccine/eye""))",Chrome 103.0.5060.114,,,2022-07-19 14:36:33,2022-07-19 14:36:33,0.484s,PASSED
"click(findTestObject(""CITIZEN/Page_Login  GetVaccine/button_Login""))",Chrome 103.0.5060.114,,,2022-07-19 14:36:33,2022-07-19 14:36:34,0.587s,PASSED
"verifyElementPresent(findTestObject(""CITIZEN/Page_Home  GetVaccine/navbar""), 0, STOP_ON_FAILURE)",Chrome 103.0.5060.114,,,2022-07-19 14:36:34,2022-07-19 14:36:36,1.949s,PASSED
,,,,,,,
Test Cases/CITIZEN/VAKSINASI/TC_Search,Chrome 103.0.5060.114,,,2022-07-19 14:36:36,2022-07-19 14:37:30,53.564s,PASSED
"for ([i = 1, i <= 7, (i++)])",Chrome 103.0.5060.114,,,2022-07-19 14:36:37,2022-07-19 14:37:30,52.960s,PASSED
,,,,,,,
Test Cases/CITIZEN/VAKSINASI/TC_Health Facility,Chrome 103.0.5060.114,,,2022-07-19 14:37:30,2022-07-19 14:37:32,2.132s,PASSED
"click(findTestObject(""CITIZEN/Page_undefined  GetVaccine/yonkes""))",Chrome 103.0.5060.114,,,2022-07-19 14:37:30,2022-07-19 14:37:31,0.466s,PASSED
"verifyElementPresent(findTestObject(""CITIZEN/Page_undefined  GetVaccine/verify yonkes""), 0)",Chrome 103.0.5060.114,,,2022-07-19 14:37:31,2022-07-19 14:37:32,1.100s,PASSED
,,,,,,,
Test Cases/CITIZEN/VAKSINASI/TC_Tambah Anggota,Chrome 103.0.5060.114,,,2022-07-19 14:37:32,2022-07-19 14:41:06,3m - 33.773s,PASSED
"for ([i = 1, i <= 7, (i++)])",Chrome 103.0.5060.114,,,2022-07-19 14:37:32,2022-07-19 14:41:06,3m - 33.334s,PASSED
,,,,,,,
Test Cases/TC_Edit Anggota,Chrome 103.0.5060.114,,,2022-07-19 14:41:06,2022-07-19 14:41:20,14.376s,PASSED
"click(findTestObject(""CITIZEN/Page_Home  GetVaccine/home menu""))",Chrome 103.0.5060.114,,,2022-07-19 14:41:06,2022-07-19 14:41:07,0.603s,PASSED
"click(findTestObject(""CITIZEN/Page_Home  GetVaccine/a_Vaksinasi""))",Chrome 103.0.5060.114,,,2022-07-19 14:41:07,2022-07-19 14:41:08,1.686s,PASSED
"click(findTestObject(""CITIZEN/Page_undefined  GetVaccine/yonkes""))",Chrome 103.0.5060.114,,,2022-07-19 14:41:08,2022-07-19 14:41:10,1.379s,PASSED
"click(findTestObject(""Page_Detail Fasilitas Kesehatan  GetVaccine/button_ANAK_ant-btn ant-btn-default CustomB_6459a1""))",Chrome 103.0.5060.114,,,2022-07-19 14:41:10,2022-07-19 14:41:11,1.306s,PASSED
"click(findTestObject(""Object Repository/Page_Detail Fasilitas Kesehatan  GetVaccine/button_Edit""))",Chrome 103.0.5060.114,,,2022-07-19 14:41:11,2022-07-19 14:41:12,0.510s,PASSED
"click(findTestObject(""Object Repository/Page_Detail Fasilitas Kesehatan  GetVaccine/button_Submit""))",Chrome 103.0.5060.114,,,2022-07-19 14:41:12,2022-07-19 14:41:12,0.547s,PASSED
"click(findTestObject(""Object Repository/Page_Detail Fasilitas Kesehatan  GetVaccine/div_place_of_birth is required""))",Chrome 103.0.5060.114,,,2022-07-19 14:41:12,2022-07-19 14:41:13,0.616s,PASSED
"click(findTestObject(""Object Repository/Page_Detail Fasilitas Kesehatan  GetVaccine/button_Cancel""))",Chrome 103.0.5060.114,,,2022-07-19 14:41:13,2022-07-19 14:41:13,0.554s,PASSED
"click(findTestObject(""CITIZEN/Page_undefined  GetVaccine/a_Fasilitas Kesehatan""))",Chrome 103.0.5060.114,,,2022-07-19 14:41:13,2022-07-19 14:41:15,1.347s,PASSED
"click(findTestObject(""CITIZEN/Page_Detail Fasilitas Kesehatan  GetVaccine/detail haechan""))",Chrome 103.0.5060.114,,,2022-07-19 14:41:15,2022-07-19 14:41:16,1.219s,PASSED
"click(findTestObject(""Page_Detail Fasilitas Kesehatan  GetVaccine/button_Edit""))",Chrome 103.0.5060.114,,,2022-07-19 14:41:16,2022-07-19 14:41:17,0.610s,PASSED
"click(findTestObject(""Page_Detail Fasilitas Kesehatan  GetVaccine/edit haechan""))",Chrome 103.0.5060.114,,,2022-07-19 14:41:17,2022-07-19 14:41:17,0.604s,PASSED
"setText(findTestObject(""Page_Detail Fasilitas Kesehatan  GetVaccine/edit haechan""), "" Lee"")",Chrome 103.0.5060.114,,,2022-07-19 14:41:17,2022-07-19 14:41:18,0.991s,PASSED
"click(findTestObject(""Object Repository/Page_Detail Fasilitas Kesehatan  GetVaccine/button_Submit""))",Chrome 103.0.5060.114,,,2022-07-19 14:41:18,2022-07-19 14:41:19,0.680s,PASSED
"click(findTestObject(""Object Repository/Page_Detail Fasilitas Kesehatan  GetVaccine/span_Data telah berhasil diupdate""))",Chrome 103.0.5060.114,,,2022-07-19 14:41:19,2022-07-19 14:41:20,1.166s,PASSED
,,,,,,,
Test Cases/CITIZEN/VAKSINASI/TC_Pesan Vaksinasi,Chrome 103.0.5060.114,,,2022-07-19 14:41:20,2022-07-19 14:41:28,8.480s,PASSED
"click(findTestObject(""Object Repository/Page_Detail Fasilitas Kesehatan  GetVaccine/input""))",Chrome 103.0.5060.114,,,2022-07-19 14:41:20,2022-07-19 14:41:21,0.485s,PASSED
"click(findTestObject(""Object Repository/Page_Detail Fasilitas Kesehatan  GetVaccine/div_22""))",Chrome 103.0.5060.114,,,2022-07-19 14:41:21,2022-07-19 14:41:21,0.543s,PASSED
"click(findTestObject(""Object Repository/Page_Detail Fasilitas Kesehatan  GetVaccine/div_083142 - 163142SINOPHARMDOSIS_1200""))",Chrome 103.0.5060.114,,,2022-07-19 14:41:21,2022-07-19 14:41:22,0.492s,PASSED
"click(findTestObject(""CITIZEN/Page_undefined  GetVaccine/haechan""))",Chrome 103.0.5060.114,,,2022-07-19 14:41:22,2022-07-19 14:41:23,0.578s,PASSED
"click(findTestObject(""CITIZEN/Page_undefined  GetVaccine/btn-pesan vaksinasi""))",Chrome 103.0.5060.114,,,2022-07-19 14:41:23,2022-07-19 14:41:23,0.537s,PASSED
"verifyElementPresent(findTestObject(""CITIZEN/Page_undefined  GetVaccine/tiket page""), 0)",Chrome 103.0.5060.114,,,2022-07-19 14:41:23,2022-07-19 14:41:28,5.404s,PASSED
,,,,,,,
Test Cases/CITIZEN/TIKET/TC_View Tiket,Chrome 103.0.5060.114,,,2022-07-19 14:41:28,2022-07-19 14:42:02,33.748s,FAILED
"click(findTestObject(""CITIZEN/Page_Home  GetVaccine/Tiket Menu""))",Chrome 103.0.5060.114,,,2022-07-19 14:41:29,2022-07-19 14:41:29,0.454s,PASSED
"verifyElementPresent(findTestObject(""CITIZEN/Page_Tiket/verify tiket page""), 0)",Chrome 103.0.5060.114,,,2022-07-19 14:41:29,2022-07-19 14:41:30,0.396s,PASSED
"click(findTestObject(""CITIZEN/Page_Tiket/Detail Tiket""))",Chrome 103.0.5060.114,,,2022-07-19 14:41:30,2022-07-19 14:41:30,0.460s,PASSED
"verifyElementPresent(findTestObject(""CITIZEN/Page_Tiket/verify detail""), 0)",Chrome 103.0.5060.114,,,2022-07-19 14:41:30,2022-07-19 14:42:02,31.986s,FAILED
,,,,,,,
Test Cases/CITIZEN/AUTH/Logout,Chrome 103.0.5060.114,,,2022-07-19 14:42:02,2022-07-19 14:42:05,2.273s,PASSED
"click(findTestObject(""Object Repository/CITIZEN/Page_Tiket Vaksin  GetVaccine/svg_Tiket_ant-dropdown-trigger ant-dropdown_754753""))",Chrome 103.0.5060.114,,,2022-07-19 14:42:03,2022-07-19 14:42:03,0.474s,PASSED
"click(findTestObject(""Object Repository/CITIZEN/Page_Tiket Vaksin  GetVaccine/span_Logout""))",Chrome 103.0.5060.114,,,2022-07-19 14:42:03,2022-07-19 14:42:04,0.822s,PASSED
"verifyElementPresent(findTestObject(""CITIZEN/Page_Home  GetVaccine/a_Login""), 0)",Chrome 103.0.5060.114,,,2022-07-19 14:42:04,2022-07-19 14:42:05,0.488s,PASSED
