Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_BOOKING,,,,2022-06-24 21:37:25,2022-06-24 21:37:43,18.403s,FAILED
,,,,,,,
Test Cases/BOOKING/CREATE NEW BOOKING/TCNB03_WITHOUT BODY,,,,2022-06-24 21:37:25,2022-06-24 21:37:29,4.338s,PASSED
"Response = sendRequest(findTestObject(""API/BOOKING/CREATE BOOKING/TCNB03_CREATE BOOKING WITHOUT REQ BODY""))",,,,2022-06-24 21:37:26,2022-06-24 21:37:29,3.564s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-06-24 21:37:29,2022-06-24 21:37:29,0.051s,PASSED
,,,,,,,
Test Cases/BOOKING/CREATE NEW BOOKING/TCNB02_WITHOUT TOKEN,,,,2022-06-24 21:37:29,2022-06-24 21:37:31,1.273s,PASSED
"Response = sendRequest(findTestObject(""API/BOOKING/CREATE BOOKING/TCNB02_CREATE BOOKING WITHOUT TOKEN""))",,,,2022-06-24 21:37:30,2022-06-24 21:37:31,0.713s,PASSED
"verifyResponseStatusCode(Response, Status_401)",,,,2022-06-24 21:37:31,2022-06-24 21:37:31,0.009s,PASSED
,,,,,,,
Test Cases/BOOKING/CREATE NEW BOOKING/TCNB01_VALID DATA,,,,2022-06-24 21:37:31,2022-06-24 21:37:32,1.132s,FAILED
"Response = sendRequest(findTestObject(""API/BOOKING/CREATE BOOKING/TCNB01_CREATE BOOKING WITH VALID DATA""))",,,,2022-06-24 21:37:31,2022-06-24 21:37:32,0.509s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-06-24 21:37:32,2022-06-24 21:37:32,0.076s,FAILED
,,,,,,,
Test Cases/BOOKING/GET ALL BOOKING/TCB02_GET ALL BOOKING WITHOUT TOKEN,,,,2022-06-24 21:37:32,2022-06-24 21:37:33,1.163s,PASSED
"Response = sendRequest(findTestObject(""API/BOOKING/GET ALL BOOKING/NEGATIF GET ALL BOOKING WITHOUT TOKEN""))",,,,2022-06-24 21:37:32,2022-06-24 21:37:33,0.658s,PASSED
"verifyResponseStatusCode(Response, Status_401)",,,,2022-06-24 21:37:33,2022-06-24 21:37:33,0.007s,PASSED
,,,,,,,
Test Cases/BOOKING/GET ALL BOOKING/TCB01_GET ALL BOOKING,,,,2022-06-24 21:37:33,2022-06-24 21:37:34,0.959s,PASSED
"Response = sendRequest(findTestObject(""API/BOOKING/GET ALL BOOKING/POSITIF GET ALL BOOKING""))",,,,2022-06-24 21:37:34,2022-06-24 21:37:34,0.453s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-06-24 21:37:34,2022-06-24 21:37:34,0.004s,PASSED
,,,,,,,
Test Cases/BOOKING/GET BOOKING BY ID/TCGB02_GET BOOKING INVALID ID,,,,2022-06-24 21:37:34,2022-06-24 21:37:35,0.998s,PASSED
"Response = sendRequest(findTestObject(""API/BOOKING/GET BOOKING BY ID/NEGATIF GET BOOKING ID""))",,,,2022-06-24 21:37:35,2022-06-24 21:37:35,0.463s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-06-24 21:37:35,2022-06-24 21:37:35,0.005s,PASSED
,,,,,,,
Test Cases/BOOKING/GET BOOKING BY ID/TCGB01_GET BOOKING ID,,,,2022-06-24 21:37:35,2022-06-24 21:37:36,1.429s,PASSED
"Response = sendRequest(findTestObject(""API/BOOKING/GET BOOKING BY ID/POSITIF GET BOOKING ID""))",,,,2022-06-24 21:37:36,2022-06-24 21:37:36,0.897s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-06-24 21:37:36,2022-06-24 21:37:36,0.006s,PASSED
,,,,,,,
Test Cases/BOOKING/UPDATE BOOKING/TCUB04_WITHOUT BODY,,,,2022-06-24 21:37:36,2022-06-24 21:37:37,0.975s,PASSED
"Response = sendRequest(findTestObject(""API/BOOKING/UPDATE BOOKING BY ID/TCUB04_UPDATE BOOKING WITHOUT REQ BODY""))",,,,2022-06-24 21:37:37,2022-06-24 21:37:37,0.467s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-06-24 21:37:37,2022-06-24 21:37:37,0.008s,PASSED
,,,,,,,
Test Cases/BOOKING/UPDATE BOOKING/TCUB03_WITHOUT ID,,,,2022-06-24 21:37:37,2022-06-24 21:37:39,1.248s,PASSED
"Response = sendRequest(findTestObject(""API/BOOKING/UPDATE BOOKING BY ID/TCUB03_UPDATE BOOKING WITHOUT ID""))",,,,2022-06-24 21:37:38,2022-06-24 21:37:39,0.713s,PASSED
"verifyResponseStatusCode(Response, Status_405)",,,,2022-06-24 21:37:39,2022-06-24 21:37:39,0.005s,PASSED
,,,,,,,
Test Cases/BOOKING/UPDATE BOOKING/TCUB02_WITHOUT TOKEN,,,,2022-06-24 21:37:39,2022-06-24 21:37:40,0.882s,PASSED
"Response = sendRequest(findTestObject(""API/BOOKING/UPDATE BOOKING BY ID/TCUB02_UPDATE BOOKING WITHOUT TOKEN""))",,,,2022-06-24 21:37:39,2022-06-24 21:37:40,0.386s,PASSED
"verifyResponseStatusCode(Response, Status_401)",,,,2022-06-24 21:37:40,2022-06-24 21:37:40,0.004s,PASSED
,,,,,,,
Test Cases/BOOKING/UPDATE BOOKING/TCUB01_VALID DATA,,,,2022-06-24 21:37:40,2022-06-24 21:37:41,1.077s,PASSED
"Response = sendRequest(findTestObject(""API/BOOKING/UPDATE BOOKING BY ID/TCUB01_UPDATE BOOKING""))",,,,2022-06-24 21:37:40,2022-06-24 21:37:41,0.458s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-06-24 21:37:41,2022-06-24 21:37:41,0.004s,PASSED
"verifyElementPropertyValue(Response, ""status.message"", update_success)",,,,2022-06-24 21:37:41,2022-06-24 21:37:41,0.119s,PASSED
,,,,,,,
Test Cases/BOOKING/COUNT BOOKING/TC01_COUNT BY SCHEDULE ID,,,,2022-06-24 21:37:41,2022-06-24 21:37:42,1.010s,PASSED
"Response = sendRequest(findTestObject(""API/BOOKING/COUNT BOOKING/TCC01_BY SCHEDULE ID""))",,,,2022-06-24 21:37:41,2022-06-24 21:37:42,0.452s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-06-24 21:37:42,2022-06-24 21:37:42,0.004s,PASSED
,,,,,,,
Test Cases/BOOKING/COUNT BOOKING/TC02_COUNT WITHOUT SCHEDULE,,,,2022-06-24 21:37:42,2022-06-24 21:37:43,1.185s,PASSED
"Response = sendRequest(findTestObject(""API/BOOKING/COUNT BOOKING/TCC02_WITHOUT SCHEDULE""))",,,,2022-06-24 21:37:42,2022-06-24 21:37:43,0.443s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-06-24 21:37:43,2022-06-24 21:37:43,0.008s,PASSED
