Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_STOCK,,,,2022-06-30 17:03:55,2022-06-30 17:04:13,18.397s,FAILED
,,,,,,,
Test Cases/API/STOCK/CREATE STOCK/TCNST03_CREATE WITHOUT REQ BODY,,,,2022-06-30 17:03:55,2022-06-30 17:03:59,3.820s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/CREATE NEW STOCK/TCNST03_CREATE WITHOUT REQUEST BODY""))",,,,2022-06-30 17:03:56,2022-06-30 17:03:59,3.123s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-06-30 17:03:59,2022-06-30 17:03:59,0.019s,PASSED
,,,,,,,
Test Cases/API/STOCK/CREATE STOCK/TCNST02_CREATE WITHOUT TOKEN,,,,2022-06-30 17:03:59,2022-06-30 17:04:00,1.208s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/CREATE NEW STOCK/TCNST02_CREATE WITHOUT TOKEN""))",,,,2022-06-30 17:03:59,2022-06-30 17:04:00,0.650s,PASSED
"verifyResponseStatusCode(Response, Status_401)",,,,2022-06-30 17:04:00,2022-06-30 17:04:00,0.000s,PASSED
,,,,,,,
Test Cases/API/STOCK/CREATE STOCK/TCNST01_CREATE VALID STOCK,,,,2022-06-30 17:04:00,2022-06-30 17:04:01,1.119s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/CREATE NEW STOCK/TCNST01_CREATE STOCK""))",,,,2022-06-30 17:04:01,2022-06-30 17:04:01,0.441s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-06-30 17:04:01,2022-06-30 17:04:01,0.015s,PASSED
"verifyElementPropertyValue(Response, statuscreate, update_success)",,,,2022-06-30 17:04:01,2022-06-30 17:04:01,0.101s,PASSED
,,,,,,,
Test Cases/API/STOCK/GET ALL STOCK/TCST02_GET ALL WITHOUT TOKEN,,,,2022-06-30 17:04:01,2022-06-30 17:04:02,0.887s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/GET ALL STOCK/TCST02_GET WITHOUT TOKEN""))",,,,2022-06-30 17:04:02,2022-06-30 17:04:02,0.379s,PASSED
"verifyResponseStatusCode(Response, Status_401)",,,,2022-06-30 17:04:02,2022-06-30 17:04:02,0.016s,PASSED
,,,,,,,
Test Cases/API/STOCK/GET ALL STOCK/TCST01_GET ALL STOCK,,,,2022-06-30 17:04:02,2022-06-30 17:04:03,1.029s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/GET ALL STOCK/TCST01_GET ALL STOCK""))",,,,2022-06-30 17:04:03,2022-06-30 17:04:03,0.432s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-06-30 17:04:03,2022-06-30 17:04:03,0.000s,PASSED
,,,,,,,
Test Cases/API/STOCK/GET STOCK BY ID/TCGST02_GET INVALID ID,,,,2022-06-30 17:04:03,2022-06-30 17:04:04,1.089s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/GET STOCK BY ID/TCGST02_GET STOCK INVALID""))",,,,2022-06-30 17:04:04,2022-06-30 17:04:04,0.496s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-06-30 17:04:04,2022-06-30 17:04:04,0.000s,PASSED
,,,,,,,
Test Cases/API/STOCK/GET STOCK BY ID/TCGST01_GET VALID ID,,,,2022-06-30 17:04:04,2022-06-30 17:04:06,1.323s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/GET STOCK BY ID/TCGST01_GET STOCK VALID""))",,,,2022-06-30 17:04:05,2022-06-30 17:04:06,0.659s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-06-30 17:04:06,2022-06-30 17:04:06,0.000s,PASSED
,,,,,,,
Test Cases/API/STOCK/UPDATE STOCK/TCUST04_UPDATE WITHOUT BODY,,,,2022-06-30 17:04:06,2022-06-30 17:04:07,1.005s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/UPDATE STOCK/TCUS04_UPDATE WITHOUT BODY""))",,,,2022-06-30 17:04:06,2022-06-30 17:04:07,0.413s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-06-30 17:04:07,2022-06-30 17:04:07,0.000s,PASSED
,,,,,,,
Test Cases/API/STOCK/UPDATE STOCK/TCUST03_UPDATE WITHOUT ID,,,,2022-06-30 17:04:07,2022-06-30 17:04:08,1.201s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/UPDATE STOCK/TCUS03_UPDATE WITHOUT ID""))",,,,2022-06-30 17:04:07,2022-06-30 17:04:08,0.682s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-06-30 17:04:08,2022-06-30 17:04:08,0.000s,PASSED
,,,,,,,
Test Cases/API/STOCK/UPDATE STOCK/TCUST02_UPDATE WITHOUT TOKEN,,,,2022-06-30 17:04:08,2022-06-30 17:04:09,1.151s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/UPDATE STOCK/TCUS02_UPDATE WITHOUT TOKEN""))",,,,2022-06-30 17:04:08,2022-06-30 17:04:09,0.620s,PASSED
"verifyResponseStatusCode(Response, Status_401)",,,,2022-06-30 17:04:09,2022-06-30 17:04:09,0.000s,PASSED
,,,,,,,
Test Cases/API/STOCK/UPDATE STOCK/TCUST01_UPDATE STOCK,,,,2022-06-30 17:04:09,2022-06-30 17:04:10,0.956s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/UPDATE STOCK/TCUS01_UPDATE VALID DATA""))",,,,2022-06-30 17:04:09,2022-06-30 17:04:10,0.418s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-06-30 17:04:10,2022-06-30 17:04:10,0.000s,PASSED
"verifyElementPropertyValue(Response, statuscreate, update_success)",,,,2022-06-30 17:04:10,2022-06-30 17:04:10,0.042s,PASSED
,,,,,,,
Test Cases/API/STOCK/DELETE STOCK/TCDST_DELETE WITHOUT ID,,,,2022-06-30 17:04:10,2022-06-30 17:04:11,0.935s,PASSED
