Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"Response = sendRequest(findTestObject(""API/SCHEDULE/DELETE SCHEDULE BY ID/TCDS01_DELETE VALID DATA""))",,,,2022-06-27 17:56:21,2022-06-27 17:56:21,0.429s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-06-27 17:56:21,2022-06-27 17:56:21,0.000s,PASSED
,,,,,,,
Test Cases/SCHEDULE/DELETE SCHEDULE/TCDS02_DELETE INVALID ID,,,,2022-06-27 17:56:21,2022-06-27 17:56:22,0.937s,PASSED
"Response = sendRequest(findTestObject(""API/SCHEDULE/DELETE SCHEDULE BY ID/TCDS01_DELETE VALID DATA""))",,,,2022-06-27 17:56:22,2022-06-27 17:56:22,0.399s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-06-27 17:56:22,2022-06-27 17:56:22,0.000s,PASSED
,,,,,,,
Test Cases/SCHEDULE/DELETE SCHEDULE/TCDS03_DELETE WITHOUT ID,,,,2022-06-27 17:56:22,2022-06-27 17:56:23,1.085s,PASSED
"Response = sendRequest(findTestObject(""API/SCHEDULE/DELETE SCHEDULE BY ID/TCDS03_DELETE WITHOUT ID""))",,,,2022-06-27 17:56:22,2022-06-27 17:56:23,0.637s,PASSED
"verifyResponseStatusCode(Response, Status_405)",,,,2022-06-27 17:56:23,2022-06-27 17:56:23,0.000s,PASSED
