Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_STOCK,,,,2022-06-30 17:01:55,2022-06-30 17:02:14,19.432s,FAILED
,,,,,,,
Test Cases/API/STOCK/CREATE STOCK/TCNST03_CREATE WITHOUT REQ BODY,,,,2022-06-30 17:01:55,2022-06-30 17:01:59,3.811s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/CREATE NEW STOCK/TCNST03_CREATE WITHOUT REQUEST BODY""))",,,,2022-06-30 17:01:56,2022-06-30 17:01:59,3.033s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-06-30 17:01:59,2022-06-30 17:01:59,0.035s,PASSED
,,,,,,,
Test Cases/API/STOCK/CREATE STOCK/TCNST02_CREATE WITHOUT TOKEN,,,,2022-06-30 17:01:59,2022-06-30 17:02:00,1.199s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/CREATE NEW STOCK/TCNST02_CREATE WITHOUT TOKEN""))",,,,2022-06-30 17:02:00,2022-06-30 17:02:00,0.641s,PASSED
"verifyResponseStatusCode(Response, Status_401)",,,,2022-06-30 17:02:00,2022-06-30 17:02:00,0.000s,PASSED
,,,,,,,
Test Cases/API/STOCK/CREATE STOCK/TCNST01_CREATE VALID STOCK,,,,2022-06-30 17:02:00,2022-06-30 17:02:02,1.125s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/CREATE NEW STOCK/TCNST01_CREATE STOCK""))",,,,2022-06-30 17:02:01,2022-06-30 17:02:02,0.504s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-06-30 17:02:02,2022-06-30 17:02:02,0.000s,PASSED
"verifyElementPropertyValue(Response, statuscreate, update_success)",,,,2022-06-30 17:02:02,2022-06-30 17:02:02,0.109s,PASSED
,,,,,,,
Test Cases/API/STOCK/GET ALL STOCK/TCST02_GET ALL WITHOUT TOKEN,,,,2022-06-30 17:02:02,2022-06-30 17:02:03,0.913s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/GET ALL STOCK/TCST02_GET WITHOUT TOKEN""))",,,,2022-06-30 17:02:02,2022-06-30 17:02:03,0.398s,PASSED
"verifyResponseStatusCode(Response, Status_401)",,,,2022-06-30 17:02:03,2022-06-30 17:02:03,0.016s,PASSED
,,,,,,,
Test Cases/API/STOCK/GET ALL STOCK/TCST01_GET ALL STOCK,,,,2022-06-30 17:02:03,2022-06-30 17:02:03,0.942s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/GET ALL STOCK/TCST01_GET ALL STOCK""))",,,,2022-06-30 17:02:03,2022-06-30 17:02:03,0.438s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-06-30 17:02:03,2022-06-30 17:02:03,0.000s,PASSED
,,,,,,,
Test Cases/API/STOCK/GET STOCK BY ID/TCGST02_GET INVALID ID,,,,2022-06-30 17:02:03,2022-06-30 17:02:05,1.097s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/GET STOCK BY ID/TCGST02_GET STOCK INVALID""))",,,,2022-06-30 17:02:04,2022-06-30 17:02:05,0.432s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-06-30 17:02:05,2022-06-30 17:02:05,0.000s,PASSED
,,,,,,,
Test Cases/API/STOCK/GET STOCK BY ID/TCGST01_GET VALID ID,,,,2022-06-30 17:02:05,2022-06-30 17:02:06,1.482s,FAILED
"Response = sendRequest(findTestObject(""API/STOCK/GET STOCK BY ID/TCGST01_GET STOCK VALID""))",,,,2022-06-30 17:02:05,2022-06-30 17:02:06,0.744s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-06-30 17:02:06,2022-06-30 17:02:06,0.052s,FAILED
,,,,,,,
Test Cases/API/STOCK/UPDATE STOCK/TCUST04_UPDATE WITHOUT BODY,,,,2022-06-30 17:02:06,2022-06-30 17:02:07,1.283s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/UPDATE STOCK/TCUS04_UPDATE WITHOUT BODY""))",,,,2022-06-30 17:02:07,2022-06-30 17:02:07,0.667s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-06-30 17:02:07,2022-06-30 17:02:07,0.000s,PASSED
,,,,,,,
Test Cases/API/STOCK/UPDATE STOCK/TCUST03_UPDATE WITHOUT ID,,,,2022-06-30 17:02:07,2022-06-30 17:02:09,1.259s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/UPDATE STOCK/TCUS03_UPDATE WITHOUT ID""))",,,,2022-06-30 17:02:08,2022-06-30 17:02:09,0.692s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-06-30 17:02:09,2022-06-30 17:02:09,0.000s,PASSED
,,,,,,,
Test Cases/API/STOCK/UPDATE STOCK/TCUST02_UPDATE WITHOUT TOKEN,,,,2022-06-30 17:02:09,2022-06-30 17:02:10,1.113s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/UPDATE STOCK/TCUS02_UPDATE WITHOUT TOKEN""))",,,,2022-06-30 17:02:09,2022-06-30 17:02:10,0.609s,PASSED
"verifyResponseStatusCode(Response, Status_401)",,,,2022-06-30 17:02:10,2022-06-30 17:02:10,0.000s,PASSED
,,,,,,,
Test Cases/API/STOCK/UPDATE STOCK/TCUST01_UPDATE STOCK,,,,2022-06-30 17:02:10,2022-06-30 17:02:11,0.937s,FAILED
"Response = sendRequest(findTestObject(""API/STOCK/UPDATE STOCK/TCUS01_UPDATE VALID DATA""))",,,,2022-06-30 17:02:10,2022-06-30 17:02:11,0.417s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-06-30 17:02:11,2022-06-30 17:02:11,0.012s,FAILED
,,,,,,,
Test Cases/API/STOCK/DELETE STOCK/TCDST_DELETE WITHOUT ID,,,,2022-06-30 17:02:11,2022-06-30 17:02:12,1.155s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/DELETE STOCK/TCDST03_WITHOUT ID""))",,,,2022-06-30 17:02:11,2022-06-30 17:02:12,0.650s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-06-30 17:02:12,2022-06-30 17:02:12,0.000s,PASSED
,,,,,,,
Test Cases/API/STOCK/DELETE STOCK/TCDST02_DELETE INVALID ID,,,,2022-06-30 17:02:12,2022-06-30 17:02:13,1.315s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/DELETE STOCK/TCDST01-02""))",,,,2022-06-30 17:02:12,2022-06-30 17:02:13,0.777s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-06-30 17:02:13,2022-06-30 17:02:13,0.000s,PASSED
,,,,,,,
Test Cases/API/STOCK/DELETE STOCK/TCDST01_DELETE VALID ID,,,,2022-06-30 17:02:13,2022-06-30 17:02:14,1.196s,FAILED
"Response = sendRequest(findTestObject(""API/STOCK/DELETE STOCK/TCDST01-02""))",,,,2022-06-30 17:02:14,2022-06-30 17:02:14,0.706s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-06-30 17:02:14,2022-06-30 17:02:14,0.010s,FAILED
