Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"Response = sendRequest(findTestObject(""API/FACILITY/CREATE NEW FACILITY/TCNH02_CREATE WITHOUT TOKEN""))",,,,2022-07-04 21:06:30,2022-07-04 21:06:30,0.613s,PASSED
"verifyResponseStatusCode(Response, Status_401)",,,,2022-07-04 21:06:30,2022-07-04 21:06:30,0.002s,PASSED
,,,,,,,
Test Cases/API/FACILITY/CREATE FACILITY/TCNH01_CREATE VALID FACILITY,,,,2022-07-04 21:06:30,2022-07-04 21:06:31,1.294s,FAILED
"Response = sendRequest(findTestObject(""API/FACILITY/CREATE NEW FACILITY/TCNH01_CREATE FACILITY""))",,,,2022-07-04 21:06:31,2022-07-04 21:06:31,0.473s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-07-04 21:06:31,2022-07-04 21:06:31,0.010s,FAILED
,,,,,,,
Test Cases/API/FACILITY/GET ALL FACILITY/TCH02_GET ALL WITHOUT TOKEN,,,,2022-07-04 21:06:31,2022-07-04 21:06:33,1.424s,PASSED
"Response = sendRequest(findTestObject(""API/FACILITY/GET ALL FACILITY/TCHF02_GET WITHOUT TOKEN""))",,,,2022-07-04 21:06:32,2022-07-04 21:06:33,0.677s,PASSED
"verifyResponseStatusCode(Response, Status_401)",,,,2022-07-04 21:06:33,2022-07-04 21:06:33,0.007s,PASSED
,,,,,,,
Test Cases/API/FACILITY/GET ALL FACILITY/TCH01_GET ALL FACILITY,,,,2022-07-04 21:06:33,2022-07-04 21:06:34,1.068s,PASSED
"Response = sendRequest(findTestObject(""API/FACILITY/GET ALL FACILITY/TCHF01_GET ALL FACILITY""))",,,,2022-07-04 21:06:33,2022-07-04 21:06:34,0.450s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-07-04 21:06:34,2022-07-04 21:06:34,0.004s,PASSED
,,,,,,,
Test Cases/API/FACILITY/UPDATE FACILITY/TCUH04_UPDATE WITHOUT BODY,,,,2022-07-04 21:06:34,2022-07-04 21:06:36,2.504s,PASSED
"Response = sendRequest(findTestObject(""API/FACILITY/UPDATE FACILITY/TCUH04_UPDATE WITHOUT BODY""))",,,,2022-07-04 21:06:35,2022-07-04 21:06:36,1.698s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-07-04 21:06:36,2022-07-04 21:06:36,0.000s,PASSED
,,,,,,,
Test Cases/API/FACILITY/UPDATE FACILITY/TCUH03_UPDATE WITHOUT ID,,,,2022-07-04 21:06:36,2022-07-04 21:06:38,1.236s,PASSED
"Response = sendRequest(findTestObject(""API/FACILITY/UPDATE FACILITY/TCUH03_UPDATE WITHOUT ID""))",,,,2022-07-04 21:06:37,2022-07-04 21:06:38,0.678s,PASSED
"verifyResponseStatusCode(Response, Status_405)",,,,2022-07-04 21:06:38,2022-07-04 21:06:38,0.001s,PASSED
,,,,,,,
Test Cases/API/FACILITY/UPDATE FACILITY/TCUH02_UPDATE WITHOUT TOKEN,,,,2022-07-04 21:06:38,2022-07-04 21:06:39,0.991s,PASSED
"Response = sendRequest(findTestObject(""API/FACILITY/UPDATE FACILITY/TCUH02_UPDATE WITHOUT TOKEN""))",,,,2022-07-04 21:06:38,2022-07-04 21:06:39,0.394s,PASSED
"verifyResponseStatusCode(Response, Status_401)",,,,2022-07-04 21:06:39,2022-07-04 21:06:39,0.016s,PASSED
,,,,,,,
Test Cases/API/FACILITY/UPDATE FACILITY/TCUH01_UPDATE FACILITY,,,,2022-07-04 21:06:39,2022-07-04 21:06:40,1.179s,FAILED
