Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_STOCK,,,,2022-06-30 17:09:30,2022-06-30 17:10:04,34.058s,FAILED
,,,,,,,
Test Cases/API/STOCK/CREATE STOCK/TCNST03_CREATE WITHOUT REQ BODY,,,,2022-06-30 17:09:30,2022-06-30 17:09:34,3.973s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/CREATE NEW STOCK/TCNST03_CREATE WITHOUT REQUEST BODY""))",,,,2022-06-30 17:09:31,2022-06-30 17:09:34,3.243s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-06-30 17:09:34,2022-06-30 17:09:34,0.025s,PASSED
,,,,,,,
Test Cases/API/STOCK/CREATE STOCK/TCNST02_CREATE WITHOUT TOKEN,,,,2022-06-30 17:09:34,2022-06-30 17:09:50,15.399s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/CREATE NEW STOCK/TCNST02_CREATE WITHOUT TOKEN""))",,,,2022-06-30 17:09:35,2022-06-30 17:09:50,14.855s,PASSED
"verifyResponseStatusCode(Response, Status_401)",,,,2022-06-30 17:09:50,2022-06-30 17:09:50,0.000s,PASSED
,,,,,,,
Test Cases/API/STOCK/CREATE STOCK/TCNST01_CREATE VALID STOCK,,,,2022-06-30 17:09:50,2022-06-30 17:09:51,1.562s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/CREATE NEW STOCK/TCNST01_CREATE STOCK""))",,,,2022-06-30 17:09:51,2022-06-30 17:09:51,0.488s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-06-30 17:09:51,2022-06-30 17:09:51,0.000s,PASSED
"verifyElementPropertyValue(Response, statuscreate, update_success)",,,,2022-06-30 17:09:51,2022-06-30 17:09:51,0.137s,PASSED
,,,,,,,
Test Cases/API/STOCK/GET ALL STOCK/TCST02_GET ALL WITHOUT TOKEN,,,,2022-06-30 17:09:51,2022-06-30 17:09:52,0.965s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/GET ALL STOCK/TCST02_GET WITHOUT TOKEN""))",,,,2022-06-30 17:09:52,2022-06-30 17:09:52,0.393s,PASSED
"verifyResponseStatusCode(Response, Status_401)",,,,2022-06-30 17:09:52,2022-06-30 17:09:52,0.015s,PASSED
,,,,,,,
Test Cases/API/STOCK/GET ALL STOCK/TCST01_GET ALL STOCK,,,,2022-06-30 17:09:52,2022-06-30 17:09:53,1.045s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/GET ALL STOCK/TCST01_GET ALL STOCK""))",,,,2022-06-30 17:09:53,2022-06-30 17:09:53,0.509s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-06-30 17:09:53,2022-06-30 17:09:53,0.002s,PASSED
,,,,,,,
Test Cases/API/STOCK/GET STOCK BY ID/TCGST02_GET INVALID ID,,,,2022-06-30 17:09:53,2022-06-30 17:09:54,1.041s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/GET STOCK BY ID/TCGST02_GET STOCK INVALID""))",,,,2022-06-30 17:09:54,2022-06-30 17:09:54,0.446s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-06-30 17:09:54,2022-06-30 17:09:54,0.003s,PASSED
,,,,,,,
Test Cases/API/STOCK/GET STOCK BY ID/TCGST01_GET VALID ID,,,,2022-06-30 17:09:54,2022-06-30 17:09:56,1.399s,FAILED
"Response = sendRequest(findTestObject(""API/STOCK/GET STOCK BY ID/TCGST01_GET STOCK VALID""))",,,,2022-06-30 17:09:55,2022-06-30 17:09:56,0.665s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-06-30 17:09:56,2022-06-30 17:09:56,0.046s,FAILED
,,,,,,,
Test Cases/API/STOCK/UPDATE STOCK/TCUST04_UPDATE WITHOUT BODY,,,,2022-06-30 17:09:56,2022-06-30 17:09:57,1.303s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/UPDATE STOCK/TCUS04_UPDATE WITHOUT BODY""))",,,,2022-06-30 17:09:56,2022-06-30 17:09:57,0.733s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-06-30 17:09:57,2022-06-30 17:09:57,0.000s,PASSED
,,,,,,,
Test Cases/API/STOCK/UPDATE STOCK/TCUST03_UPDATE WITHOUT ID,,,,2022-06-30 17:09:57,2022-06-30 17:09:58,1.302s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/UPDATE STOCK/TCUS03_UPDATE WITHOUT ID""))",,,,2022-06-30 17:09:58,2022-06-30 17:09:58,0.691s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-06-30 17:09:58,2022-06-30 17:09:58,0.000s,PASSED
,,,,,,,
Test Cases/API/STOCK/UPDATE STOCK/TCUST02_UPDATE WITHOUT TOKEN,,,,2022-06-30 17:09:58,2022-06-30 17:10:00,1.269s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/UPDATE STOCK/TCUS02_UPDATE WITHOUT TOKEN""))",,,,2022-06-30 17:09:59,2022-06-30 17:10:00,0.656s,PASSED
"verifyResponseStatusCode(Response, Status_401)",,,,2022-06-30 17:10:00,2022-06-30 17:10:00,0.000s,PASSED
,,,,,,,
Test Cases/API/STOCK/UPDATE STOCK/TCUST01_UPDATE STOCK,,,,2022-06-30 17:10:00,2022-06-30 17:10:00,0.953s,FAILED
"Response = sendRequest(findTestObject(""API/STOCK/UPDATE STOCK/TCUS01_UPDATE VALID DATA""))",,,,2022-06-30 17:10:00,2022-06-30 17:10:00,0.407s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-06-30 17:10:00,2022-06-30 17:10:00,0.016s,FAILED
,,,,,,,
Test Cases/API/STOCK/DELETE STOCK/TCDST01_DELETE VALID ID,,,,2022-06-30 17:10:01,2022-06-30 17:10:02,1.189s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/DELETE STOCK/TCDST01-02""))",,,,2022-06-30 17:10:01,2022-06-30 17:10:02,0.654s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-06-30 17:10:02,2022-06-30 17:10:02,0.000s,PASSED
,,,,,,,
Test Cases/API/STOCK/DELETE STOCK/TCDST02_DELETE INVALID ID,,,,2022-06-30 17:10:02,2022-06-30 17:10:03,0.989s,FAILED
"Response = sendRequest(findTestObject(""API/STOCK/DELETE STOCK/TCDST01-02""))",,,,2022-06-30 17:10:02,2022-06-30 17:10:03,0.432s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-06-30 17:10:03,2022-06-30 17:10:03,0.020s,FAILED
,,,,,,,
Test Cases/API/STOCK/DELETE STOCK/TCDST_DELETE WITHOUT ID,,,,2022-06-30 17:10:03,2022-06-30 17:10:04,0.995s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/DELETE STOCK/TCDST03_WITHOUT ID""))",,,,2022-06-30 17:10:03,2022-06-30 17:10:04,0.424s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-06-30 17:10:04,2022-06-30 17:10:04,0.000s,PASSED
