Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"Response = sendRequest(findTestObject(""API/STOCK/UPDATE STOCK/TCUS03_UPDATE WITHOUT ID""))",,,,2022-06-30 17:28:29,2022-06-30 17:28:29,0.652s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-06-30 17:28:29,2022-06-30 17:28:29,0.000s,PASSED
,,,,,,,
Test Cases/API/STOCK/UPDATE STOCK/TCUST02_UPDATE WITHOUT TOKEN,,,,2022-06-30 17:28:29,2022-06-30 17:28:30,1.086s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/UPDATE STOCK/TCUS02_UPDATE WITHOUT TOKEN""))",,,,2022-06-30 17:28:30,2022-06-30 17:28:30,0.611s,PASSED
"verifyResponseStatusCode(Response, Status_401)",,,,2022-06-30 17:28:30,2022-06-30 17:28:30,0.000s,PASSED
,,,,,,,
Test Cases/API/STOCK/UPDATE STOCK/TCUST01_UPDATE STOCK,,,,2022-06-30 17:28:30,2022-06-30 17:28:31,0.959s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/UPDATE STOCK/TCUS01_UPDATE VALID DATA""))",,,,2022-06-30 17:28:31,2022-06-30 17:28:31,0.424s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-06-30 17:28:31,2022-06-30 17:28:31,0.000s,PASSED
"verifyElementPropertyValue(Response, statuscreate, update_success)",,,,2022-06-30 17:28:31,2022-06-30 17:28:31,0.045s,PASSED
,,,,,,,
Test Cases/API/STOCK/DELETE STOCK/TCDST01_DELETE VALID ID,,,,2022-06-30 17:28:31,2022-06-30 17:28:32,0.940s,FAILED
"Response = sendRequest(findTestObject(""API/STOCK/DELETE STOCK/TCDST01-02""))",,,,2022-06-30 17:28:32,2022-06-30 17:28:32,0.405s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-06-30 17:28:32,2022-06-30 17:28:32,0.038s,FAILED
,,,,,,,
Test Cases/API/STOCK/DELETE STOCK/TCDST_DELETE WITHOUT ID,,,,2022-06-30 17:28:32,2022-06-30 17:28:33,1.189s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/DELETE STOCK/TCDST03_WITHOUT ID""))",,,,2022-06-30 17:28:33,2022-06-30 17:28:33,0.629s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-06-30 17:28:33,2022-06-30 17:28:33,0.000s,PASSED
