Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_STOCK,,,,2022-06-30 17:05:54,2022-06-30 17:06:14,19.996s,FAILED
,,,,,,,
Test Cases/API/STOCK/CREATE STOCK/TCNST03_CREATE WITHOUT REQ BODY,,,,2022-06-30 17:05:54,2022-06-30 17:05:58,3.933s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/CREATE NEW STOCK/TCNST03_CREATE WITHOUT REQUEST BODY""))",,,,2022-06-30 17:05:55,2022-06-30 17:05:58,3.243s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-06-30 17:05:58,2022-06-30 17:05:58,0.016s,PASSED
,,,,,,,
Test Cases/API/STOCK/CREATE STOCK/TCNST02_CREATE WITHOUT TOKEN,,,,2022-06-30 17:05:58,2022-06-30 17:05:59,1.163s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/CREATE NEW STOCK/TCNST02_CREATE WITHOUT TOKEN""))",,,,2022-06-30 17:05:59,2022-06-30 17:05:59,0.652s,PASSED
"verifyResponseStatusCode(Response, Status_401)",,,,2022-06-30 17:05:59,2022-06-30 17:05:59,0.000s,PASSED
,,,,,,,
Test Cases/API/STOCK/CREATE STOCK/TCNST01_CREATE VALID STOCK,,,,2022-06-30 17:05:59,2022-06-30 17:06:00,1.165s,FAILED
"Response = sendRequest(findTestObject(""API/STOCK/CREATE NEW STOCK/TCNST01_CREATE STOCK""))",,,,2022-06-30 17:06:00,2022-06-30 17:06:00,0.506s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-06-30 17:06:00,2022-06-30 17:06:00,0.054s,FAILED
,,,,,,,
Test Cases/API/STOCK/GET ALL STOCK/TCST02_GET ALL WITHOUT TOKEN,,,,2022-06-30 17:06:00,2022-06-30 17:06:02,1.231s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/GET ALL STOCK/TCST02_GET WITHOUT TOKEN""))",,,,2022-06-30 17:06:01,2022-06-30 17:06:02,0.612s,PASSED
"verifyResponseStatusCode(Response, Status_401)",,,,2022-06-30 17:06:02,2022-06-30 17:06:02,0.016s,PASSED
,,,,,,,
Test Cases/API/STOCK/GET ALL STOCK/TCST01_GET ALL STOCK,,,,2022-06-30 17:06:02,2022-06-30 17:06:03,1.126s,PASSED
