Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_ALL,,,,2022-07-05 16:59:36,2022-07-05 17:02:15,2m - 39.425s,FAILED
,,,,,,,
Test Cases/API/VACCINE/CREATE VACCINE/TCNV03_CREATE WITHOUT REQ BODY,,,,2022-07-05 16:59:37,2022-07-05 16:59:42,5.653s,PASSED
"Response = sendRequest(findTestObject(""API/VACCINE/CREATE NEW VACCINE/TCV03_CREATE WITHOUT REQUEST BODY""))",,,,2022-07-05 16:59:38,2022-07-05 16:59:42,4.579s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-07-05 16:59:42,2022-07-05 16:59:42,0.057s,PASSED
,,,,,,,
Test Cases/API/VACCINE/CREATE VACCINE/TCNV02_CREATE WITHOUT TOKEN,,,,2022-07-05 16:59:42,2022-07-05 16:59:44,2.067s,PASSED
"Response = sendRequest(findTestObject(""API/VACCINE/CREATE NEW VACCINE/TCNV02_CREATE WITHOUT TOKEN""))",,,,2022-07-05 16:59:43,2022-07-05 16:59:44,1.180s,PASSED
"verifyResponseStatusCode(Response, Status_401)",,,,2022-07-05 16:59:44,2022-07-05 16:59:44,0.008s,PASSED
,,,,,,,
Test Cases/API/VACCINE/GET ALL VACCINE/TCV02_GET ALL WITHOUT TOKEN,,,,2022-07-05 16:59:44,2022-07-05 16:59:46,1.832s,PASSED
"Response = sendRequest(findTestObject(""API/VACCINE/GET ALL VACCINE/TCV02_GET WITHOUT TOKEN""))",,,,2022-07-05 16:59:45,2022-07-05 16:59:46,0.710s,PASSED
"verifyResponseStatusCode(Response, Status_401)",,,,2022-07-05 16:59:46,2022-07-05 16:59:46,0.012s,PASSED
,,,,,,,
Test Cases/API/VACCINE/GET ALL VACCINE/TCV01_GET ALL VACCINE,,,,2022-07-05 16:59:46,2022-07-05 16:59:48,1.631s,PASSED
"Response = sendRequest(findTestObject(""API/VACCINE/GET ALL VACCINE/TCV01_GET ALL VACCINE""))",,,,2022-07-05 16:59:47,2022-07-05 16:59:48,0.753s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-07-05 16:59:48,2022-07-05 16:59:48,0.020s,PASSED
,,,,,,,
Test Cases/API/VACCINE/CREATE VACCINE/TCNV01_CREATE VALID VACCINE,,,,2022-07-05 16:59:48,2022-07-05 16:59:49,1.625s,PASSED
"Response = sendRequest(findTestObject(""API/VACCINE/CREATE NEW VACCINE/TCNV01_CREATE VACCINE""))",,,,2022-07-05 16:59:49,2022-07-05 16:59:49,0.536s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-07-05 16:59:49,2022-07-05 16:59:49,0.005s,PASSED
"verifyElementPropertyValue(Response, statuscreate, update_success)",,,,2022-07-05 16:59:49,2022-07-05 16:59:49,0.210s,PASSED
,,,,,,,
Test Cases/API/VACCINE/GET VACCINE BY ID/TCGV02_GET INVALID ID,,,,2022-07-05 16:59:49,2022-07-05 16:59:51,1.744s,PASSED
"Response = sendRequest(findTestObject(""API/VACCINE/GET VACCINE BY ID/TCGV02_GET VACCINE INVALID""))",,,,2022-07-05 16:59:51,2022-07-05 16:59:51,0.672s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-07-05 16:59:51,2022-07-05 16:59:51,0.005s,PASSED
,,,,,,,
Test Cases/API/VACCINE/GET VACCINE BY ID/TCGSV01_GET VALID ID,,,,2022-07-05 16:59:51,2022-07-05 16:59:53,1.908s,PASSED
"Response = sendRequest(findTestObject(""API/VACCINE/GET VACCINE BY ID/TCGV01_GET VACCINE VALID""))",,,,2022-07-05 16:59:52,2022-07-05 16:59:53,0.895s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-07-05 16:59:53,2022-07-05 16:59:53,0.016s,PASSED
,,,,,,,
Test Cases/API/VACCINE/UPDATE VACCINE/TCUV04_UPDATE WITHOUT BODY,,,,2022-07-05 16:59:53,2022-07-05 16:59:55,1.663s,PASSED
"Response = sendRequest(findTestObject(""API/VACCINE/UPDATE VACCINE/TCUV04_UPDATE WITHOUT BODY""))",,,,2022-07-05 16:59:54,2022-07-05 16:59:55,0.658s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-07-05 16:59:55,2022-07-05 16:59:55,0.019s,PASSED
,,,,,,,
Test Cases/API/VACCINE/UPDATE VACCINE/TCUV03_UPDATE WITHOUT ID,,,,2022-07-05 16:59:55,2022-07-05 16:59:57,2.204s,PASSED
"Response = sendRequest(findTestObject(""API/VACCINE/UPDATE VACCINE/TCUV03_UPDATE WITHOUT ID""))",,,,2022-07-05 16:59:56,2022-07-05 16:59:57,1.101s,PASSED
"verifyResponseStatusCode(Response, Status_405)",,,,2022-07-05 16:59:57,2022-07-05 16:59:57,0.018s,PASSED
,,,,,,,
Test Cases/API/VACCINE/UPDATE VACCINE/TCUV02_UPDATE WITHOUT TOKEN,,,,2022-07-05 16:59:57,2022-07-05 16:59:59,1.684s,PASSED
"Response = sendRequest(findTestObject(""API/VACCINE/UPDATE VACCINE/TCUV02_UPDATE WITHOUT TOKEN""))",,,,2022-07-05 16:59:58,2022-07-05 16:59:59,0.775s,PASSED
