Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyResponseStatusCode(Response, Status_400)",,,,2022-06-30 21:29:19,2022-06-30 21:29:19,0.001s,PASSED
,,,,,,,
Test Cases/API/VACCINE/GET VACCINE BY ID/TCGSV01_GET VALID ID,,,,2022-06-30 21:29:19,2022-06-30 21:29:21,2.006s,PASSED
"Response = sendRequest(findTestObject(""API/VACCINE/GET VACCINE BY ID/TCGV01_GET VACCINE VALID""))",,,,2022-06-30 21:29:19,2022-06-30 21:29:21,1.067s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-06-30 21:29:21,2022-06-30 21:29:21,0.009s,PASSED
,,,,,,,
Test Cases/API/VACCINE/UPDATE VACCINE/TCUV04_UPDATE WITHOUT BODY,,,,2022-06-30 21:29:21,2022-06-30 21:29:25,4.248s,PASSED
"Response = sendRequest(findTestObject(""API/VACCINE/UPDATE VACCINE/TCUV04_UPDATE WITHOUT BODY""))",,,,2022-06-30 21:29:22,2022-06-30 21:29:25,3.154s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-06-30 21:29:25,2022-06-30 21:29:25,0.042s,PASSED
,,,,,,,
Test Cases/API/VACCINE/UPDATE VACCINE/TCUV03_UPDATE WITHOUT ID,,,,2022-06-30 21:29:25,2022-06-30 21:29:27,2.112s,PASSED
"Response = sendRequest(findTestObject(""API/VACCINE/UPDATE VACCINE/TCUV03_UPDATE WITHOUT ID""))",,,,2022-06-30 21:29:26,2022-06-30 21:29:27,1.177s,PASSED
"verifyResponseStatusCode(Response, Status_405)",,,,2022-06-30 21:29:27,2022-06-30 21:29:27,0.009s,PASSED
,,,,,,,
Test Cases/API/VACCINE/UPDATE VACCINE/TCUV02_UPDATE WITHOUT TOKEN,,,,2022-06-30 21:29:27,2022-06-30 21:29:28,1.517s,PASSED
"Response = sendRequest(findTestObject(""API/VACCINE/UPDATE VACCINE/TCUV02_UPDATE WITHOUT TOKEN""))",,,,2022-06-30 21:29:28,2022-06-30 21:29:28,0.625s,PASSED
"verifyResponseStatusCode(Response, Status_401)",,,,2022-06-30 21:29:28,2022-06-30 21:29:28,0.016s,PASSED
,,,,,,,
Test Cases/API/VACCINE/UPDATE VACCINE/TCUV01_UPDATE VACCINE,,,,2022-06-30 21:29:29,2022-06-30 21:29:32,3.187s,PASSED
"Response = sendRequest(findTestObject(""API/VACCINE/UPDATE VACCINE/TCUV01_UPDATE VALID DATA""))",,,,2022-06-30 21:29:29,2022-06-30 21:29:32,2.094s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-06-30 21:29:32,2022-06-30 21:29:32,0.015s,PASSED
"verifyElementPropertyValue(Response, statuscreate, update_success)",,,,2022-06-30 21:29:32,2022-06-30 21:29:32,0.149s,PASSED
