Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_STOCK,,,,2022-06-30 16:59:03,2022-06-30 16:59:24,21.500s,FAILED
,,,,,,,
Test Cases/API/STOCK/CREATE STOCK/TCNST03_CREATE WITHOUT REQ BODY,,,,2022-06-30 16:59:03,2022-06-30 16:59:07,3.871s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/CREATE NEW STOCK/TCNST03_CREATE WITHOUT REQUEST BODY""))",,,,2022-06-30 16:59:04,2022-06-30 16:59:07,3.130s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-06-30 16:59:07,2022-06-30 16:59:07,0.033s,PASSED
,,,,,,,
Test Cases/API/STOCK/CREATE STOCK/TCNST02_CREATE WITHOUT TOKEN,,,,2022-06-30 16:59:07,2022-06-30 16:59:08,1.191s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/CREATE NEW STOCK/TCNST02_CREATE WITHOUT TOKEN""))",,,,2022-06-30 16:59:08,2022-06-30 16:59:08,0.636s,PASSED
"verifyResponseStatusCode(Response, Status_401)",,,,2022-06-30 16:59:08,2022-06-30 16:59:08,0.015s,PASSED
,,,,,,,
Test Cases/API/STOCK/CREATE STOCK/TCNST01_CREATE VALID STOCK,,,,2022-06-30 16:59:08,2022-06-30 16:59:09,1.058s,FAILED
"Response = sendRequest(findTestObject(""API/STOCK/CREATE NEW STOCK/TCNST01_CREATE STOCK""))",,,,2022-06-30 16:59:09,2022-06-30 16:59:09,0.466s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-06-30 16:59:09,2022-06-30 16:59:09,0.049s,FAILED
,,,,,,,
Test Cases/API/STOCK/GET ALL STOCK/TCST02_GET ALL WITHOUT TOKEN,,,,2022-06-30 16:59:09,2022-06-30 16:59:10,1.103s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/GET ALL STOCK/TCST02_GET WITHOUT TOKEN""))",,,,2022-06-30 16:59:10,2022-06-30 16:59:10,0.605s,PASSED
"verifyResponseStatusCode(Response, Status_401)",,,,2022-06-30 16:59:10,2022-06-30 16:59:10,0.000s,PASSED
,,,,,,,
Test Cases/API/STOCK/GET ALL STOCK/TCST01_GET ALL STOCK,,,,2022-06-30 16:59:10,2022-06-30 16:59:11,0.945s,PASSED
