Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_STOCK,,,,2022-06-29 21:17:20,2022-06-29 21:17:41,21.480s,FAILED
,,,,,,,
Test Cases/API/STOCK/CREATE STOCK/TCNST03_CREATE WITHOUT REQ BODY,,,,2022-06-29 21:17:20,2022-06-29 21:17:25,4.359s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/CREATE NEW STOCK/TCNST03_CREATE WITHOUT REQUEST BODY""))",,,,2022-06-29 21:17:21,2022-06-29 21:17:24,3.578s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-06-29 21:17:24,2022-06-29 21:17:25,0.106s,PASSED
,,,,,,,
Test Cases/API/STOCK/CREATE STOCK/TCNST02_CREATE WITHOUT TOKEN,,,,2022-06-29 21:17:25,2022-06-29 21:17:26,1.439s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/CREATE NEW STOCK/TCNST02_CREATE WITHOUT TOKEN""))",,,,2022-06-29 21:17:25,2022-06-29 21:17:26,0.715s,PASSED
"verifyResponseStatusCode(Response, Status_401)",,,,2022-06-29 21:17:26,2022-06-29 21:17:26,0.014s,PASSED
,,,,,,,
Test Cases/API/STOCK/CREATE STOCK/TCNST01_CREATE VALID STOCK,,,,2022-06-29 21:17:26,2022-06-29 21:17:27,1.193s,FAILED
"Response = sendRequest(findTestObject(""API/STOCK/CREATE NEW STOCK/TCNST01_CREATE STOCK""))",,,,2022-06-29 21:17:27,2022-06-29 21:17:27,0.498s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-06-29 21:17:27,2022-06-29 21:17:27,0.099s,FAILED
,,,,,,,
Test Cases/API/STOCK/GET ALL STOCK/TCST02_GET ALL WITHOUT TOKEN,,,,2022-06-29 21:17:27,2022-06-29 21:17:29,1.299s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/GET ALL STOCK/TCST02_GET WITHOUT TOKEN""))",,,,2022-06-29 21:17:28,2022-06-29 21:17:29,0.651s,PASSED
"verifyResponseStatusCode(Response, Status_401)",,,,2022-06-29 21:17:29,2022-06-29 21:17:29,0.004s,PASSED
,,,,,,,
Test Cases/API/STOCK/GET ALL STOCK/TCST01_GET ALL STOCK,,,,2022-06-29 21:17:29,2022-06-29 21:17:30,1.222s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/GET ALL STOCK/TCST01_GET ALL STOCK""))",,,,2022-06-29 21:17:29,2022-06-29 21:17:30,0.436s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-06-29 21:17:30,2022-06-29 21:17:30,0.005s,PASSED
,,,,,,,
