Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyResponseStatusCode(Response, Status_200)",,,,2022-06-30 17:17:05,2022-06-30 17:17:05,0.015s,FAILED
,,,,,,,
Test Cases/API/STOCK/UPDATE STOCK/TCUST04_UPDATE WITHOUT BODY,,,,2022-06-30 17:17:05,2022-06-30 17:17:06,1.283s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/UPDATE STOCK/TCUS04_UPDATE WITHOUT BODY""))",,,,2022-06-30 17:17:05,2022-06-30 17:17:06,0.663s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-06-30 17:17:06,2022-06-30 17:17:06,0.000s,PASSED
,,,,,,,
Test Cases/API/STOCK/UPDATE STOCK/TCUST03_UPDATE WITHOUT ID,,,,2022-06-30 17:17:06,2022-06-30 17:17:07,1.381s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/UPDATE STOCK/TCUS03_UPDATE WITHOUT ID""))",,,,2022-06-30 17:17:07,2022-06-30 17:17:07,0.817s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-06-30 17:17:07,2022-06-30 17:17:07,0.000s,PASSED
,,,,,,,
Test Cases/API/STOCK/UPDATE STOCK/TCUST02_UPDATE WITHOUT TOKEN,,,,2022-06-30 17:17:07,2022-06-30 17:17:09,1.257s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/UPDATE STOCK/TCUS02_UPDATE WITHOUT TOKEN""))",,,,2022-06-30 17:17:08,2022-06-30 17:17:09,0.665s,PASSED
"verifyResponseStatusCode(Response, Status_401)",,,,2022-06-30 17:17:09,2022-06-30 17:17:09,0.000s,PASSED
,,,,,,,
Test Cases/API/STOCK/UPDATE STOCK/TCUST01_UPDATE STOCK,,,,2022-06-30 17:17:09,2022-06-30 17:17:10,0.984s,FAILED
"Response = sendRequest(findTestObject(""API/STOCK/UPDATE STOCK/TCUS01_UPDATE VALID DATA""))",,,,2022-06-30 17:17:09,2022-06-30 17:17:10,0.417s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-06-30 17:17:10,2022-06-30 17:17:10,0.024s,FAILED
,,,,,,,
Test Cases/API/STOCK/DELETE STOCK/TCDST01_DELETE VALID ID,,,,2022-06-30 17:17:10,2022-06-30 17:17:11,1.210s,FAILED
"Response = sendRequest(findTestObject(""API/STOCK/DELETE STOCK/TCDST01-02""))",,,,2022-06-30 17:17:10,2022-06-30 17:17:11,0.665s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-06-30 17:17:11,2022-06-30 17:17:11,0.017s,FAILED
,,,,,,,
Test Cases/API/STOCK/DELETE STOCK/TCDST_DELETE WITHOUT ID,,,,2022-06-30 17:17:11,2022-06-30 17:17:12,1.208s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/DELETE STOCK/TCDST03_WITHOUT ID""))",,,,2022-06-30 17:17:11,2022-06-30 17:17:12,0.672s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-06-30 17:17:12,2022-06-30 17:17:12,0.016s,PASSED
